pair,error_percent
AUDUSD,1.6942209533659964e-14
EURGBP,0.007220129043231128
EURJPY,-0.05815684259129379
EURUSD,0.05090658654490378
GBPJPY,-0.06522521537728113
GBPUSD,0.07239812258965787
NZDUSD,-1.9873805483506554e-13
USDCAD,3.7586207273418364e-13
USDCHF,-1.0150610510858573e-13
USDJPY,0.12326785372135068
