pair,error_percent
AUDUSD,3.389217811570347e-14
EURGBP,-0.02622652683298926
EURJPY,-0.12199290377553185
EURUSD,0.14803196561182094
GBPJPY,-0.10522343380316936
GBPUSD,0.07891387108529932
NZDUSD,-9.056390980396531e-14
USDCAD,2.7782132065397305e-13
USDCHF,-6.340870405286852e-14
USDJPY,0.22682901894229487
