currency,absolute_value
AUD,0.6615999899999997
CAD,0.738388835560808
CHF,1.1451474246189801
EUR,1.0877342292225245
GBP,1.2685515021990676
JPY,0.00681062007859202
NZD,0.616500020000001
USD,1.0
