currency,absolute_value
AUD,0.6603000199999999
CAD,0.7356457130246099
CHF,1.1437721605856102
EUR,1.077556753320061
GBP,1.2565850980331
JPY,0.006961611688500734
NZD,0.6172999700000009
USD,1.0
