currency,absolute_value
AUD,0.6551499999999998
CAD,0.7359976448075386
CHF,1.1422696637781782
EUR,1.082171665084371
GBP,1.2624129942613211
JPY,0.006806379729224886
NZD,0.6129500300000006
USD,1.0
