pair,error_percent
AUD_CAD,1.7470778703255827
AUD_CHF,-0.04965458470369851
AUD_EUR,2.14873547499803
AUD_GBP,1.837073275585684
AUD_JPY,1.7126133682659785
AUD_NZD,1.641804492228419
AUD_USD,4.122352714465878
BHD_INR,-0.0012440887792925812
BYN_USD,-1.9015677628625868e-13
CAD_AUD,-1.8222722685796076
CAD_CHF,-1.8590519201967008
CAD_COP,1.9167142074577221
CAD_EUR,0.3702293804891321
CAD_GBP,0.04348851990077169
CAD_JPY,-0.0643041507500893
CAD_NZD,-0.13691844046846202
CAD_USD,2.3890417879763213
CHF_AUD,-0.0006475784217250381
CHF_CAD,1.7649719776207298
CHF_EUR,2.1575620088989984
CHF_GBP,1.8395574717337242
CHF_JPY,1.725334231396745
CHF_NZD,1.6610386014068113
CHF_USD,4.1367243618318135
CLP_USD,-0.054433034092607024
CNY_MNT,-0.10037734555189515
CNY_USD,0.28407099345931625
COP_USD,0.955675429169347
CZK_PLN,-0.030584035107121873
CZK_USD,-0.05383565951853126
DKK_USD,-0.004845352139339165
EGP_USD,-0.1954083889017062
EUR_AMD,1.0816631216941393
EUR_AUD,-2.2165220784057524
EUR_AZN,0.7652756154451997
EUR_CAD,-0.2608096440424498
EUR_CHF,-2.252926836530083
EUR_GBP,-0.3379804691064365
EUR_JPY,-0.45225084262931137
EUR_NZD,-0.5232137990124975
EUR_TJS,1.2373152485946952
EUR_USD,2.4160907634435147
FJD_USD,0.3247706808736916
GBP_AUD,-1.908048615229994
GBP_CAD,-0.11295325665150642
GBP_CHF,-1.9415792919357218
GBP_EUR,0.2959724976962594
GBP_JPY,-0.15058668336453154
GBP_NPR,1.2236294977698576
GBP_NZD,-0.21906073917340058
GBP_USD,1.9987709636375937
GEL_RUB,4.690298733663165e-14
GHS_USD,-0.43796043059780204
HKD_USD,-0.0018008086429236998
HUF_EUR,-1.677658450808031
HUF_USD,0.9663225603021238
IDR_AUD,23.401042102047082
IDR_CHF,23.93863404034499
IDR_USD,-31.192200532453775
ILS_BGN,-0.04662414978292196
ILS_COP,-0.5727594627710587
ILS_PEN,0.010737394892888379
ILS_UAH,0.023113931805096757
ILS_USD,-0.09245266009632605
ILS_UYU,-0.08069564695096884
INR_USD,0.009289092562186683
IQD_USD,68.31630043864261
IRR_USD,-3.130633748006824e-13
JOD_EUR,-1.0695672600713322
JOD_GBP,-1.3967500722972017
JOD_USD,0.9667432472069357
JPY_AUD,-1.532876811196393
JPY_CAD,0.11600273766677419
JPY_CHF,-1.8888790187463544
JPY_EUR,0.3306121294540144
JPY_GBP,0.513233268150722
JPY_NZD,-0.04488751677430596
JPY_USD,2.7913448137582866
KGS_RUB,7.420921647446243e-14
KRW_USD,8.238985883811894e-07
KWD_EUR,-1.5371819990338085
KWD_MYR,0.3005584303296764
KWD_USD,0.5120049995140434
KYD_USD,-2.9487995341969624e-13
MDL_RUB,-0.5183545305220124
MXN_USD,-0.04302421657880063
MYR_USD,0.0897702936678231
NIO_USD,-1.6055003418496621e-06
NOK_USD,-0.018889350766278252
NZD_AUD,-1.7112100946736926
NZD_CAD,0.07878963716873946
NZD_CHF,-1.7505571302785783
NZD_EUR,0.49070034492626463
NZD_GBP,0.15922749779341872
NZD_JPY,0.035936587497695974
NZD_USD,2.4897181514818674
PEN_USD,-0.14924259018904298
PHP_USD,1.5344490211910704e-06
PLN_UAH,-0.1014941071890567
PLN_USD,-0.22677166630913703
PYG_USD,0.2668546654740489
RUB_AMD,-0.14596869904258866
RUB_BRL,-0.018985844778095343
RUB_USD,0.017657835922639697
RUB_VND,0.009937455808816642
SAR_USD,-0.004019557239508174
SDR_RUB,-0.24637968164212218
SDR_TRY,0.2457741440888013
SGD_USD,-0.016513915290170485
THB_GBP,-1.0938972980374302
THB_USD,0.5103749120538201
TJS_RUB,0.46688213192329725
TRY_UAH,0.23158639566177958
TRY_USD,-0.12239537603070572
TWD_USD,-0.018019850105419385
UAH_KZT,-0.20411675112522046
UAH_PLN,-0.34247666338840344
UAH_USD,-0.4047232216864845
USD_AFN,6.828592525486677e-13
USD_ALL,2.1452924906603024e-12
USD_AMD,-0.9461412415999543
USD_ARS,-9.62017112159636e-13
USD_AUD,-4.310292213894669
USD_AZN,-0.7711772468740137
USD_BBD,3.005114953872604e-12
USD_BDT,1.0246086964556636e-12
USD_BGN,0.04660242180827616
USD_BHD,-0.001244088780977127
USD_BIF,-1.539325658039452e-12
USD_BND,3.456843875324826e-13
USD_BOB,-1.4226234428097243e-12
USD_BRL,0.018982240833152357
USD_BSD,4.884981308350689e-13
USD_BWP,-1.0127920294869162e-12
USD_BZD,3.3306690738754696e-14
USD_CAD,-2.476123959835515
USD_CDF,6.344775316782224e-13
USD_CHF,-4.347581435191914
USD_CLP,-0.054433034094217986
USD_CNH,-2.9847896178725664e-13
USD_CNY,0.18397879083552485
USD_COP,-0.40474145264681427
USD_CRC,5.615736122591933e-14
USD_CUP,7.401486830834378e-14
USD_CVE,1.8279585870127992e-13
USD_CZK,-0.08443615974796922
USD_DJF,1.1548324373527589e-12
USD_DKK,-0.004845352138270099
USD_DOP,1.5500932307222454e-12
USD_DZD,8.720273042330048e-13
USD_EGP,-0.19540838890126738
USD_ETB,7.27397075994037e-13
USD_EUR,-2.056100838932517
USD_FJD,0.32477068087381833
USD_GBP,-2.392595893272124
USD_GHS,-0.43796043059727413
USD_GMD,4.2576253616629177e-13
USD_GNF,1.7227708204867558e-12
USD_GTQ,8.425864150501512e-13
USD_HKD,-0.0018008086420937533
USD_HNL,8.476545822169466e-13
USD_HTG,6.593123817711274e-13
USD_HUF,-0.695124298413039
USD_IDR,23.564519783738135
