pair,error_percent
AUD_CAD,-0.005247657844400408
AUD_CHF,0.037105315078778074
AUD_EUR,0.1088887835840541
AUD_GBP,0.024563897754559055
AUD_JPY,0.008748133749833926
AUD_NZD,0.01829275399544065
AUD_USD,-0.2956077084257419
CAD_AUD,0.0016805488231035046
CAD_CHF,0.03761388713170631
CAD_EUR,0.12563994020755423
CAD_GBP,0.012295611734889784
CAD_JPY,0.015904278876445903
CAD_NZD,0.02146718261417149
CHF_CAD,-0.04033545330729579
CHF_EUR,0.08867113064279715
CHF_GBP,-0.02029136364142143
CHF_JPY,-0.0022847459760293653
EUR_AUD,-0.11566015330597998
EUR_CHF,-0.08181764660761831
EUR_GBP,-0.10707936273738647
EUR_JPY,-0.07350481044687168
EUR_NZD,-0.09700537012644929
GBP_AUD,-0.014957495522895627
GBP_CAD,-0.0187004041569195
GBP_CHF,0.020495204452317006
GBP_EUR,0.10134913621057523
GBP_JPY,0.014012648984107952
GBP_NZD,0.002868748200651763
NZD_AUD,-0.016148754142405766
NZD_CAD,-0.013985078026575677
NZD_CHF,0.012362082206358017
NZD_EUR,0.0917321093010954
NZD_GBP,-0.013903364458380809
NZD_JPY,0.03708795847285758
USD_AUD,0.04225865349681572
USD_CAD,0.2925207765734244
USD_CNY,-1.1901409922550855e-14
USD_EUR,-0.9963185251738976
USD_GBP,0.20925646831933217
USD_HKD,-6.832141690000964e-14
USD_INR,-1.3632823019188416e-13
USD_JMD,-4.8446095620006826e-14
USD_KWD,-1.0016447353168138e-13
USD_LKR,-8.647077799583972e-14
USD_MYR,7.043445041238107e-14
USD_NOK,-6.387934549051534e-14
USD_NZD,0.15140885194451753
USD_SAR,-2.3680337528997926e-14
USD_TWD,-4.0532955818232876e-14
