pair,error_percent
AUD_CAD,0.004771673941755842
AUD_CHF,0.006458053416892073
AUD_GBP,0.009473786356246901
AUD_JPY,-0.009698610292248493
AUD_NZD,0.00752978035778405
AUD_USD,0.023054332011304097
CAD_AUD,-0.0031984595170281432
CAD_CHF,0.004690324390368781
CAD_GBP,0.0027195094208647685
CAD_JPY,-0.02156748272256372
CAD_NZD,-0.0001847761756930519
CHF_CAD,-0.0016423493309219031
CHF_GBP,-0.0013072390068189074
CHF_JPY,-0.02001423629454357
EUR_CHF,-0.03574193797850685
EUR_JPY,0.062360342890108625
GBP_AUD,-0.00931026466112941
GBP_CAD,-0.005791441874789844
GBP_CHF,-0.0025137954318436564
GBP_JPY,-0.0175884238582545
GBP_NZD,-0.0027542986204480095
NZD_AUD,-0.013484883830452066
NZD_CAD,0.0020076726357364048
NZD_CHF,0.0041387338950446394
NZD_GBP,-0.00812820661352549
NZD_JPY,0.006482403114758239
USD_AUD,0.0675625792322724
USD_CAD,-0.016885656880117148
USD_CNY,2.1810199199285281e-13
USD_EUR,0.026640693706451536
USD_GBP,-0.040722971606221584
USD_HKD,-2.385133863644837e-13
USD_INR,1.4753794347178163e-13
USD_JMD,7.47939721852737e-14
USD_KWD,1.475379434717816e-13
USD_LKR,1.2269541188088497e-13
USD_MYR,5.5603824271710685e-14
USD_NOK,1.0294736826428575e-13
USD_NZD,-0.013574673873681362
USD_SAR,6.232656063690318e-14
USD_TWD,5.407478963166668e-14
