pair,error_percent
AUD_CAD,-0.005450506679624811
AUD_CHF,-0.0022320813057976814
AUD_EUR,0.14657947891959405
AUD_GBP,0.010054686792969563
AUD_JPY,0.010160329302576574
AUD_NZD,0.004495725974454081
AUD_USD,-0.11445837180882323
BHD_INR,-0.0013940631432725295
CAD_AUD,0.010335840992305655
CAD_CHF,0.019463959275142533
CAD_COP,-0.049942534484722724
CAD_EUR,0.13375143671913928
CAD_GBP,0.01313285691545119
CAD_JPY,0.01138621581532416
CAD_NZD,0.010443651797836476
CAD_USD,-0.09971245015839982
CHF_AUD,0.0027722172095002865
CHF_CAD,-0.0169461817328918
CHF_EUR,0.12343637781638346
CHF_GBP,0.008358591676191582
CHF_JPY,-0.0030134505232442483
CHF_NZD,0.001950376868616945
CHF_USD,-0.10548762126347629
DKK_USD,-0.015628663063688947
EUR_AUD,-0.13018342360501928
EUR_CHF,-0.12253163758274813
EUR_GBP,-0.12451348490036503
EUR_JPY,-0.13137681015091643
EUR_NZD,-0.12942638263558665
GBP_AUD,-0.0077315284819624375
GBP_CAD,-0.013066698392344953
GBP_CHF,-0.0016990423366416063
GBP_EUR,0.12439892754424756
GBP_JPY,-0.0041167814446926455
GBP_NZD,-0.009238223246569274
HKD_USD,0.016468430968236303
MXN_USD,-0.00530042138728436
NOK_USD,-0.01390289882166846
NZD_AUD,-0.004743674850807129
NZD_CAD,-0.012382042657995388
NZD_CHF,0.0007659806836995932
NZD_EUR,0.12826036987840236
NZD_GBP,0.006253556483837131
NZD_JPY,0.0071463214050942695
NZD_USD,-0.10445347922261417
PLN_USD,-0.0005491454735406843
RUB_USD,-5.568700493104006e-13
SGD_USD,0.002549610138755724
TRY_USD,0.017556286434633167
USD_ARS,1.9994011849057586e-13
USD_AUD,0.1786287321064825
USD_BBD,2.789505086997881e-13
USD_BGN,1.2477676439854085e-12
USD_BHD,-0.0013940631439674873
USD_BND,-8.153028849104383e-13
USD_BOB,8.847089727481716e-13
USD_BRL,3.072977925020204e-13
USD_BSD,-2.6645352591003757e-13
USD_BZD,4.3298697960381105e-13
USD_CAD,0.0968104691643616
USD_CHF,0.11729107844780863
USD_CLP,2.2161177483774506e-13
USD_CNY,1.0475566870936608e-12
USD_COP,0.0499176043691924
USD_CRC,1.2175514767187489e-12
USD_CUP,-4.440892098500626e-14
USD_CZK,-5.3254092993074775e-14
USD_DJF,4.823077963947347e-13
USD_DKK,-0.015628663062936154
USD_DOP,-1.6631356796689419e-13
USD_DZD,7.723010786856638e-14
USD_EGP,7.967482882604065e-13
USD_EUR,-1.302899082285732
USD_FJD,6.005049453527286e-13
USD_GBP,0.17510670712203963
USD_GHS,-6.557726075754025e-14
USD_GMD,-1.5987211554602254e-13
USD_GTQ,4.375837973954502e-14
USD_HKD,0.016468430968276382
USD_HTG,-2.814402174914577e-13
USD_HUF,9.094947017729282e-13
USD_IDR,4.855299496972711e-13
USD_INR,0.0013940437100029707
USD_IRR,1.1537204740278024e-12
USD_ISK,1.2866323870712544e-13
USD_JMD,2.8833618262728705e-13
USD_JOD,3.128710836321575e-13
USD_JPY,0.10966622439785932
USD_KWD,2.9675190423498683e-13
USD_KZT,2.319795234358122e-13
USD_LKR,2.053035444182682e-13
USD_LYD,2.654541615712987e-13
USD_MAD,8.240087391396269e-14
USD_MDL,3.664579798979887e-13
USD_MNT,3.045161336851709e-13
USD_MOP,6.002106755744952e-13
USD_MUR,9.168293364646456e-13
USD_MXN,-0.0053004213871654035
USD_MYR,1.782417057395395e-13
USD_MZN,-1.594575259784785e-13
USD_NOK,-0.013902898821465556
USD_NZD,0.14257354583116633
USD_OMR,1.7302177456552502e-13
USD_PLN,-0.0005491454732088357
USD_PYG,7.258361586095919e-13
USD_QAR,4.3918497760019373e-13
USD_RON,1.2394834801073034e-13
USD_SAR,-5.919610901760366e-13
USD_SCR,1.6035317507123624e-13
USD_SEK,3.0762899861611144e-13
USD_SGD,0.002549610139254583
USD_SVC,3.043444042376214e-13
USD_TRY,0.017556286434601075
USD_TTD,5.680897468247422e-13
USD_TWD,3.1045013031571826e-13
USD_TZS,1.3318960067804388e-13
USD_UGX,4.045037297211057e-13
USD_UYU,2.594800008862204e-13
USD_VND,3.962580165662209e-13
USD_VUV,6.347532032875649e-14
USD_XCD,1.6447748512965283e-14
USD_ZAR,0.01229773111522975
ZAR_USD,0.012297731115001851
