pair,error_percent
AUD_CAD,-0.0033502612605502266
AUD_CHF,-0.020987938565351492
AUD_EUR,-0.008415791801970626
AUD_GBP,0.006202554232202396
AUD_JPY,-0.019175214742260402
AUD_NZD,0.02453235508633646
AUD_USD,0.01002365873407321
BHD_INR,-0.0026162456757110493
CAD_AUD,0.008379727521510788
CAD_CHF,-0.013396288535475788
CAD_COP,0.00473192877658579
CAD_EUR,-0.00046504625113020034
CAD_GBP,0.00869142023524118
CAD_JPY,-0.009257986741160197
CAD_NZD,-0.014362068353730746
CAD_USD,0.0012936278073902923
CHF_AUD,0.02135495801974093
CHF_CAD,0.011390722440456864
CHF_EUR,-0.014441650980595858
CHF_GBP,0.021741120271207334
CHF_JPY,-0.03642023458885498
CHF_NZD,-0.003600118223820457
CHF_USD,0.010591476798836997
CNY_USD,-0.0006043942787987934
CZK_PLN,-0.003199833140805764
DKK_USD,0.007159279947633144
EGP_USD,6.400004261234409e-07
EUR_AUD,-0.008854779066755396
EUR_AZN,-6.10880707980828e-13
EUR_CHF,0.01715403774745826
EUR_GBP,0.0071680465129876835
EUR_JPY,0.014098909891637328
EUR_NZD,-0.035263148799821134
GBP_AUD,-0.004387859333221701
GBP_CAD,-0.016430446932445206
GBP_CHF,0.018924701300936972
GBP_EUR,0.00016436738831429777
GBP_JPY,-0.0018382201694085267
GBP_NZD,0.029492873579101787
HKD_USD,-0.0026450048865401168
IDR_USD,-7.049997781806146e-07
JPY_USD,-0.02351990161833266
KYD_USD,8.375606253834719e-13
MXN_USD,0.01776190295152453
NOK_USD,-0.0008325103951848006
NZD_AUD,-0.027758424314522155
NZD_CAD,0.0068245202557051955
NZD_CHF,0.005765173386119169
NZD_EUR,0.029496491082503438
NZD_GBP,-0.029125441022542917
NZD_JPY,0.03057087476588015
NZD_USD,0.014605060749652758
PLN_USD,-0.009842965726682898
RUB_USD,2.430822782605169e-13
SAR_USD,-0.011166995197245837
SGD_USD,-0.00032173765246505806
TRY_USD,0.0032514914106161912
USD_AFN,-3.9658199205214894e-13
USD_AMD,-1.4461900837810818e-12
USD_ARS,-1.3994698968753923e-12
USD_AUD,9.692201779514762e-05
USD_BBD,-1.0934859941031693e-12
USD_BGN,1.3449097814962526e-13
USD_BHD,-0.002616245676761658
USD_BND,-3.705641677404562e-13
USD_BOB,-3.5324609029568815e-14
USD_BRL,-1.5335272372105472e-12
USD_BSD,-4.884981308350689e-13
USD_BZD,1.3525559690864852e-13
USD_CAD,-0.012819121817928585
USD_CHF,0.0031636023832461997
USD_CLP,-3.865584417600001e-13
USD_CNY,-0.0006043942799038653
USD_COP,-0.004732152701824683
USD_CRC,-8.187262659658166e-13
USD_CUP,3.9968028886505635e-13
USD_CZK,-0.0031998331418035698
USD_DKK,0.007159279946895436
USD_DOP,-1.371512722513682e-12
USD_DZD,-8.376624714548117e-13
USD_EGP,6.3999956395673e-07
USD_EUR,-0.012032445706559293
USD_FJD,-2.2120401859417256e-13
USD_GBP,0.011247255583338969
USD_GHS,-8.218964677080912e-13
USD_GMD,2.0724163126336256e-13
USD_GTQ,3.381389922716213e-13
USD_HKD,-0.0026450048875667586
USD_HTG,-3.552713678800501e-14
USD_HUF,-3.382790922605241e-13
USD_IDR,-7.050002422359622e-07
USD_INR,0.0026161772282673095
USD_IRR,-6.267661771395947e-13
USD_ISK,-8.638258815500442e-13
USD_JMD,-7.811173758597051e-13
USD_JPY,-0.0015098579632127182
USD_KWD,-7.616992224402587e-13
USD_KZT,-4.4034797219566585e-13
USD_LKR,-2.9361270072731415e-13
USD_LYD,-5.024475639436679e-13
USD_MAD,-3.029987384592657e-13
USD_MDL,-8.649867460735165e-13
USD_MKD,-1.1534784671430197e-13
USD_MNT,-5.654052320080371e-13
USD_MOP,-1.2161526877078953e-12
USD_MUR,-6.299137728369683e-13
USD_MXN,0.017761902950643556
USD_MYR,-5.258951169277058e-13
USD_MZN,-3.347310532488694e-13
USD_NOK,-0.0008325103968031186
USD_NZD,0.02957789797260966
USD_OMR,-2.5953266184828753e-13
USD_PEN,-1.4016157544941363e-13
USD_PLN,-0.006642920024825539
USD_PYG,-1.0616165913933113e-12
USD_QAR,-4.5128538216018443e-13
USD_RON,-4.827056628805029e-13
USD_SAR,-0.011166995199264453
USD_SEK,0.0
USD_SGD,-0.00032173765297411315
USD_SVC,-8.524564357268112e-13
USD_SYP,-6.061828477643123e-13
USD_THB,-6.309294066803086e-13
USD_TRY,0.0032514914097331827
USD_TWD,-7.371624924312278e-13
USD_TZS,-5.466786112226875e-13
USD_UGX,-1.0801311510246946e-12
USD_UYU,-4.382201894555684e-13
USD_VND,-2.357578126558041e-13
USD_VUV,-2.635198092832513e-13
USD_ZAR,0.024091291346851312
ZAR_USD,0.02409129134895506
