pair,error_percent
AUD_CAD,-0.02780112038580441
AUD_CHF,0.02135969001325113
AUD_EUR,0.024442228085900755
AUD_GBP,0.03474698715344336
AUD_JPY,0.4606816267951559
AUD_NZD,-0.014374804519806992
AUD_USD,0.026121770873190873
BHD_INR,-0.05140136575814316
BYN_USD,1.4855108177674246e-12
CAD_AUD,0.04313558431147072
CAD_CHF,0.05027120595675377
CAD_COP,-0.0807998087872769
CAD_EUR,0.07118330940980194
CAD_GBP,0.06614753847484432
CAD_JPY,0.507995057092395
CAD_NZD,0.019235147087268548
CAD_USD,0.044361515037013736
CHF_AUD,-0.00941048994969473
CHF_CAD,-0.054736419537761184
CHF_EUR,0.016732426942682167
CHF_GBP,0.0060816310291894275
CHF_JPY,0.43857729656630823
CHF_NZD,-0.026650086666128236
CHF_USD,-0.007749693774681607
CLP_USD,-0.00014232721421200077
CNY_MNT,-0.07782079497969843
CNY_USD,0.23546346272839677
COP_USD,-0.2771742637861816
CZK_PLN,0.005589650384536183
CZK_USD,-0.006270452645526024
DKK_USD,-0.002883958204228697
EGP_USD,0.049356396623829166
EUR_AMD,-0.0648465599792763
EUR_AUD,-0.028366278368405717
EUR_AZN,-0.004246410540900305
EUR_CAD,0.22441752486393177
EUR_CHF,-0.015146986618178511
EUR_GBP,-0.0033638616599784366
EUR_JPY,0.4382808998507583
EUR_NZD,-0.04744969506182389
EUR_TJS,0.0770564827922445
EUR_USD,-0.1674697434909043
FJD_USD,0.1932633860277106
GBP_AUD,-0.014323103336546888
GBP_CAD,-0.061649194345161855
GBP_CHF,0.0003290897876207315
GBP_EUR,0.007039356050795178
GBP_JPY,0.4466029941170943
GBP_NPR,-0.0016662262262667374
GBP_NZD,-0.031064272181213055
GBP_USD,-0.05791481927946256
GEL_RUB,2.7940262267710997e-12
GHS_USD,0.027614165155546672
HKD_USD,0.0006371541845501936
HUF_EUR,-0.26665585139407316
HUF_USD,-0.31580373633780995
IDR_USD,-0.13379365095983944
ILS_BGN,-0.044590744551880654
ILS_COP,-0.06792237832478049
ILS_PEN,-0.061535927861850644
ILS_UAH,0.09263099410722112
ILS_USD,0.060219114087310566
ILS_UYU,0.04013949049433273
INR_USD,-0.10972354843195563
IQD_USD,0.007222758400475468
IRR_USD,-5.410677266212022e-13
JOD_EUR,0.012582939152088767
JOD_GBP,-0.0018881278316126792
JOD_USD,-0.00539521086071828
JPY_AUD,0.5451216851787366
JPY_CAD,0.7180888640641947
JPY_CHF,0.28283016544896217
JPY_EUR,0.4748320973869914
JPY_GBP,0.10620776780977158
JPY_NZD,0.7014367319291464
JPY_USD,0.3582996700875236
KGS_RUB,2.4232335962972864e-12
KRW_USD,-8.037504738727428e-07
KWD_EUR,0.010678136866758767
KWD_MYR,-0.0018528238075435524
KWD_USD,-0.002766885770741837
KYD_USD,-1.4374801165416807e-12
MDL_RUB,0.06354525144261451
MXN_USD,-0.026056203129324027
MYR_USD,-0.0008796512100815339
NIO_USD,1.3439993827412771e-06
NOK_USD,-0.008780913171845414
NZD_AUD,0.01555898262050975
NZD_CAD,-0.019930641459381924
NZD_CHF,0.026084132097486598
NZD_EUR,0.04623757785706693
NZD_GBP,0.03310529328339566
NZD_JPY,0.44730071710286184
NZD_USD,0.027566398793637516
PEN_USD,0.12375005299134084
PHP_USD,-9.500796401413698e-09
PLN_UAH,0.010374741389294609
PLN_USD,-0.016198368781680073
PYG_USD,0.7154851283995705
RUB_AMD,0.11617848952219827
