pair,error_percent
AUD_CAD,-0.2139289738933767
AUD_CHF,-0.13170594965613147
AUD_EUR,-0.0010542598396201847
AUD_GBP,-0.16647069219183605
AUD_JPY,-0.7746750294808902
AUD_NZD,-0.13327711127479427
AUD_USD,-0.35772798053950255
BHD_INR,-0.053054019454758
CAD_AUD,0.21090074787744822
CAD_CHF,0.0684660417382923
CAD_COP,-0.08385975503299097
CAD_EUR,0.2320580705424285
CAD_GBP,0.06329491764717146
CAD_JPY,-0.5568021985505083
CAD_NZD,0.07797135226651689
CAD_USD,-0.14514739263800194
CHF_AUD,0.1354263043498491
CHF_CAD,-0.06421537170837557
CHF_EUR,0.15253123606137098
CHF_GBP,-0.014835265784758831
CHF_JPY,-0.6212118351068293
CHF_NZD,0.014793105977797502
CHF_USD,-0.21938527796849494
CLP_USD,0.03997601598823542
CNY_USD,0.2370983903981608
COP_USD,-0.020945414579521374
CZK_PLN,0.08438822341452044
DKK_USD,-0.01142695833203468
EGP_USD,0.11628220246894211
EUR_AMD,-0.24856450862500895
EUR_AUD,-0.008430133453588628
EUR_AZN,-0.18287870264788972
EUR_CAD,0.6766904880034875
EUR_CHF,-0.1493972004863194
EUR_GBP,-0.16496401881432787
EUR_JPY,-0.7779396698241731
EUR_NZD,-0.13538350039753422
EUR_TJS,-0.17152543002752288
EUR_USD,0.8605979917624835
FJD_USD,0.3054821248912072
GBP_AUD,0.15383238684886344
GBP_CAD,-0.05281103570289953
GBP_CHF,0.006778970881818343
GBP_EUR,0.16209188288507348
GBP_JPY,-0.6127687485341045
GBP_NZD,0.0263210566085121
GBP_USD,-0.045921552480685496
GEL_RUB,-6.547336404268718e-12
GHS_USD,0.00925035380594679
HKD_USD,0.006845420538107437
HUF_EUR,-0.501653707460989
HUF_USD,0.46509278512294344
IDR_AUD,-1.288347956163923
IDR_CHF,-1.1631716915445554
IDR_USD,1.478578616674448
ILS_USD,-0.7319562040737201
INR_USD,-0.1550536508782775
JOD_EUR,0.2255317817918582
JOD_GBP,0.060342359586374635
JOD_USD,-0.1480489566742845
JPY_AUD,-1.4774841639724154
JPY_CAD,-0.5445389751319127
JPY_CHF,0.5467197001401103
JPY_EUR,-1.3110173570108528
JPY_GBP,-0.35544669604051415
JPY_NZD,-0.8356918966928032
JPY_USD,-0.41850415072014846
KRW_USD,7.734644648662634e-07
KWD_EUR,0.24561614556739284
KWD_USD,-0.12015966383121715
KYD_USD,-8.242870171280654e-13
MXN_USD,-0.03328661260613126
MYR_USD,0.006828601238650918
NIO_USD,-2.431133577359899e-08
NOK_USD,0.007027759089168575
NZD_AUD,0.11823331766010463
NZD_CAD,-0.08702085082807166
NZD_CHF,-0.017000236943128473
NZD_EUR,0.12979898445468377
NZD_GBP,-0.023852396065920236
NZD_JPY,-0.6352147564816211
NZD_USD,-0.23171893632254933
PEN_USD,-0.269871700750743
PHP_USD,1.303551844625929e-06
PLN_USD,-0.11276766929997975
PYG_USD,1.7233023009031876
RUB_AMD,0.13113797739204028
RUB_BRL,-0.0074398798284152
RUB_USD,0.0927833843181661
RUB_VND,0.005864882249839836
SAR_USD,-0.004154639151646414
SDR_RUB,-5.567306857216848e-12
SGD_USD,-0.00033532928716903295
THB_GBP,0.04179449972412603
THB_USD,-0.01060324089013972
TRY_USD,0.007048928768273867
TWD_USD,0.006402510464398586
UAH_KZT,-0.23953774566103023
UAH_PLN,-0.3470825942348296
UAH_USD,-0.510472785124787
USD_AFN,1.3338886748147195e-12
USD_ALL,4.836971664042574e-12
USD_AMD,0.11696360371155534
USD_ARS,2.4730873821311477e-13
USD_AUD,0.3610018383278179
USD_AZN,0.1825448669685196
USD_BBD,3.0959313053948844e-13
USD_BDT,8.381018350555557e-13
USD_BGN,2.926662414484653e-13
USD_BHD,-0.053054019456008336
USD_BIF,-9.5988110565374e-13
USD_BND,1.0071922144874264e-12
USD_BOB,9.254536355775544e-13
USD_BRL,0.00743932633774522
USD_BSD,1.865174681370263e-12
USD_BWP,-1.8509501296241016e-12
USD_BZD,-7.679738215452211e-13
USD_CAD,0.15076573535810167
USD_CDF,-1.6008707621965732e-12
USD_CHF,0.21613616534049482
USD_CLP,0.039976015989386736
USD_CNH,-5.821792998833755e-13
USD_CNY,0.23709839039814948
USD_COP,0.06286162485052603
USD_CRC,-1.5015841555935548e-12
USD_CUP,2.6645352591003757e-13
USD_CVE,-1.4442072292606635e-13
USD_CZK,0.08438822341641326
USD_DJF,3.376836764008397e-13
USD_DKK,-0.01142695833252407
USD_DOP,-1.8161854680863545e-12
USD_DZD,9.782812262967418e-13
USD_EGP,0.11628220247101284
USD_ETB,0.0
USD_EUR,0.3627073278734182
USD_FJD,0.305482124892553
USD_GBP,0.19865511664866037
USD_GHS,0.009250353806032481
USD_GMD,3.346092468849071e-13
USD_GNF,-6.452055794248214e-14
USD_GTQ,7.785432605469797e-13
USD_HKD,0.006845420540120242
USD_HNL,4.509400295294523e-13
USD_HTG,9.731346163670938e-13
USD_HUF,-0.034227767138652776
USD_IDR,-0.9514575091194142
USD_ILS,-0.731956204072154
USD_INR,-0.10194554521305438
USD_IQD,1.268608489597432e-12
USD_IRR,6.63404720648403e-14
USD_ISK,3.1550463752529885e-13
USD_JMD,6.65873707857962e-13
USD_JOD,0.13811212571749718
USD_JPY,-0.40422516807023096
USD_KES,4.959076890801135e-13
USD_KHR,-2.0245986435707036e-13
USD_KMF,4.545915013338125e-13
USD_KRW,7.734657686913134e-07
USD_KWD,0.12575161327003967
USD_KZT,0.23896533348863994
USD_LAK,6.845055744373674e-13
USD_LBP,5.880353675256002e-13
USD_LKR,6.250082073795004e-13
USD_LRD,4.15927455079083e-13
USD_LSL,3.818069509726492e-13
USD_LYD,-1.6688112269939724e-13
USD_MAD,6.628540680840529e-13
USD_MDL,6.483423879191106e-13
USD_MGA,6.023612914508e-13
USD_MKD,2.251067183734943e-13
USD_MMK,-1.1332419915109054e-13
USD_MNT,1.4049866659725978e-13
USD_MOP,2.1128571396397117e-13
USD_MUR,3.6826910085127143e-13
USD_MVR,5.109253785565938e-13
USD_MWK,9.796144746987322e-13
USD_MXN,-0.03328661260476016
USD_MYR,0.006828601240127473
USD_MZN,1.0924703809349632e-12
USD_NAD,2.337311630789803e-13
USD_NGN,5.821673981105546e-13
USD_NIO,-2.4309660492778998e-08
USD_NOK,0.007027759090058122
USD_NPR,1.4459559132277172e-13
USD_NZD,0.2369964311935631
USD_OMR,2.739511430620813e-13
USD_PEN,-0.26987170074935257
USD_PGK,3.3131876495665724e-13
USD_PHP,1.30355419619272e-06
USD_PKR,5.367917288048471e-13
USD_PLN,0.14924219097621447
USD_PYG,1.7233023009049613
USD_QAR,4.878091004806399e-13
USD_RON,7.884160306899991e-13
USD_RSD,7.131841585696174e-13
USD_RUB,0.2222286500916691
USD_RWF,4.221254990721745e-13
USD_SAR,-0.004154639150461292
USD_SCR,4.5353791644261716e-13
USD_SDG,4.050676891304919e-13
USD_SEK,4.2611769602040216e-13
USD_SGD,-0.00033532928618397863
USD_SOS,4.841289712080565e-13
USD_SVC,3.8594373869187836e-13
USD_SYP,3.575057594469326e-13
USD_SZL,7.167755667755396e-13
USD_THB,0.031195690409931663
USD_TJS,0.17123172408294587
USD_TND,3.6646693267321685e-13
USD_TRY,0.007048928769709369
USD_TTD,4.208910956292946e-14
USD_TWD,0.0064025104663940425
USD_TZS,1.7442364143590404e-13
USD_UAH,-1.1009233000682421
USD_UGX,3.989011849881264e-13
USD_UYU,0.00040122308604569523
USD_UZS,3.4228705604430084e-13
USD_VND,-0.005865226253768047
USD_VUV,3.833371214120001e-13
USD_XAF,5.442937430719493e-13
USD_XCD,6.238591487727312e-13
USD_XOF,5.845703562800582e-13
USD_XPF,2.26989129153842e-13
USD_YER,7.804890753292665e-13
USD_ZAR,-0.0031761513118203828
UYU_USD,0.0004012230845386886
ZAR_USD,-0.0031761513134958177
