pair,error_percent
AUD_CAD,-0.0053443200742932274
AUD_CHF,0.0038015302590388733
AUD_EUR,0.08851475839767572
AUD_GBP,-0.013831966102153441
AUD_JPY,-0.0030174284964630646
AUD_NZD,0.0039043830173303776
AUD_USD,-0.09665597069378207
BHD_INR,-0.004297367378029498
CAD_AUD,0.020978615864993146
CAD_CHF,0.006469065439229616
CAD_COP,-0.04506635958053318
CAD_EUR,0.1025229001848488
CAD_GBP,0.019362572257221072
CAD_JPY,0.012191898724943636
CAD_NZD,0.0261754144313126
CAD_USD,-0.09857199303977594
CHF_AUD,0.0007942739144356258
CHF_CAD,-0.014821644898553506
CHF_EUR,0.10757019198146445
CHF_GBP,0.0008220284103061912
CHF_JPY,0.005341687882741921
CHF_NZD,0.006602797361469629
CHF_USD,-0.10100610930101679
DKK_USD,0.023916354782920476
EUR_AUD,-0.10306607772725257
EUR_CHF,-0.10356462975364684
EUR_GBP,-0.09418432772121979
EUR_JPY,-0.10231406586245224
EUR_NZD,-0.0907392240144485
GBP_AUD,-0.002648399469797669
GBP_CAD,-0.011869432342669274
GBP_CHF,0.0002280238379446343
GBP_EUR,0.09804108812144018
GBP_JPY,0.00012179013110969347
GBP_NZD,0.007561768585883503
HKD_USD,-0.012622389468521913
MXN_USD,0.0025199047483239743
NOK_USD,-0.013845875092786312
NZD_AUD,-0.008001995517674929
NZD_CAD,-0.01766564489779393
NZD_CHF,-0.010203881928025849
NZD_EUR,0.08458567997328922
NZD_GBP,-0.006738284909095013
NZD_JPY,-0.00960244787932177
NZD_USD,-0.12042676606577148
PLN_USD,-0.005237411428315046
RUB_USD,-2.1061142530078445e-13
SGD_USD,-0.0012150221436654108
TRY_USD,-0.021340754663554333
USD_ARS,-1.9994011849057586e-13
USD_AUD,0.06932206716540051
USD_BBD,-1.2273822382790675e-12
USD_BGN,2.6172159939301192e-14
USD_BHD,-0.0042973673781863215
USD_BND,-8.971181231022671e-13
USD_BOB,1.2048932050195496e-12
USD_BRL,-2.8247185282565873e-13
USD_BSD,-8.881784197001252e-14
USD_BZD,-2.6645352591003757e-13
USD_CAD,0.09383534519832845
USD_CHF,0.10857008459036925
USD_CLP,3.989011849881264e-13
USD_CNY,7.276028833665656e-13
USD_COP,0.04504605896190441
USD_CRC,1.4609971920392174e-12
USD_CUP,-5.329070518200751e-13
USD_CZK,5.984722936420078e-13
USD_DJF,-5.1675835328007285e-14
USD_DKK,0.02391635478267189
USD_DOP,-1.3982057412094996e-13
USD_DZD,-3.5610439781064283e-13
USD_EGP,3.5291857736428814e-13
USD_EUR,-0.9798615865285252
USD_FJD,-3.497516509164952e-13
USD_GBP,0.18583366203456791
USD_GHS,-6.436075505073373e-14
USD_GMD,-4.4475634436661253e-13
USD_GTQ,2.6510150821812517e-13
USD_HKD,-0.012622389468653468
USD_HTG,-5.90073358822831e-13
USD_HUF,3.8410187144506356e-13
USD_IDR,-1.1745519179159642e-13
USD_INR,0.004297182712037308
USD_IRR,4.4074714738140764e-13
USD_ISK,-2.114081332222851e-14
USD_JMD,-1.8808484181885006e-13
USD_JOD,-4.6930662544823625e-14
USD_JPY,0.0971776197274744
USD_KWD,1.2956920927602696e-13
USD_KZT,6.090366306515144e-14
USD_LKR,1.1238813043657121e-13
USD_LYD,-2.1860930952930482e-13
USD_MAD,-2.018541441558431e-14
USD_MDL,-5.979051250967184e-13
USD_MNT,4.8722581389627346e-14
USD_MOP,-8.896017825522088e-14
USD_MUR,1.2043097216272885e-13
USD_MXN,0.0025199047476718297
USD_MYR,-1.5988490633852963e-13
USD_MZN,-6.703233356227359e-13
USD_NOK,-0.013845875093351011
USD_NZD,-0.041500901829033716
USD_OMR,-5.767392485517501e-13
USD_PLN,-0.005237411428584694
USD_PYG,1.5267297152063542e-13
USD_QAR,5.001141979249202e-13
USD_RON,-8.513979989027888e-14
USD_SAR,-8.525603431421852e-13
USD_SCR,-4.795683706182709e-13
USD_SEK,-4.697936329077283e-13
USD_SGD,-0.0012150221439722973
USD_SVC,-1.4202738864422331e-13
USD_TRY,-0.021340754664106086
USD_TTD,3.387913769027129e-13
USD_TWD,3.3601511694730094e-13
USD_TZS,-2.9150471210670774e-13
USD_UGX,1.4116325748138576e-13
USD_UYU,1.693784828987128e-13
USD_VND,5.766984838453279e-13
USD_VUV,1.0241596368348006e-13
USD_XCD,-4.605369583630279e-13
USD_ZAR,0.008099015982701489
ZAR_USD,0.008099015982982504
