pair,error_percent
AUD_CAD,-0.0074110690744314004
AUD_CHF,-0.002697169918151529
AUD_JPY,0.026145092108338767
AUD_USD,-0.004319894449206491
EUR_CHF,0.009540809153608639
EUR_JPY,-0.018885023448581534
GBP_AUD,0.00584769920677039
GBP_CAD,0.013086844975241665
GBP_CHF,0.00033535731869963124
GBP_JPY,-0.034413769590263606
GBP_NZD,0.005627054319836966
NZD_CAD,-0.005677068048799069
NZD_CHF,-0.007179746385089397
NZD_JPY,0.027138896065466492
USD_AUD,0.005872738731585542
USD_EUR,-0.009342412511137144
USD_GBP,-0.00951015950385236
USD_HKD,1.2720713939439134e-13
USD_INR,2.2485529612661395e-14
USD_JMD,6.237208003512114e-14
USD_LKR,1.0995709312288767e-13
USD_MYR,1.8048330948975222e-13
USD_NOK,1.445367648006713e-13
USD_NZD,0.008658596244843188
USD_SAR,1.4517032119912893e-13
