currency,absolute_value
AFN,0.31931777078859797
AMD,0.026045048377135806
ARS,4.224956577286463
AUD,8.678522315837515
AZN,15.619246328720378
BBD,7.62190658917502
BGN,7.5061088298403185
BHD,40.23232469013587
BND,8.496299637272156
BOB,2.12639760443831
BRL,5.467770047749917
BSD,15.167594112458314
BZD,7.6992863515016685
CAD,9.929074147548489
CHF,9.953722382687669
CLP,0.022057141963666926
CNY,1.8324546949972373
COP,0.0063756195591959525
CRC,0.04232974349509076
CUP,15.167594112458369
CZK,0.4813346753426501
DJF,0.09198056417382659
DKK,1.9690937850295087
DOP,0.8818368670033914
DZD,0.18999867358710246
EGP,3.2741702442488165
EUR,14.636795578451325
FJD,7.215105181456722
GBP,22.727839298156745
GHS,19.13891953271925
GMD,0.8057154907016325
GTQ,1.9223820167881394
HKD,1.9445368452754688
HTG,0.5515488768166693
HUF,0.060053028910512174
IDR,0.0017641865664168009
INR,0.3102393499026301
IRR,0.0019138920015720315
ISK,0.17101808673422475
JMD,0.314354282123488
JPY,0.12282922165412755
KWD,50.008554607794075
KYD,18.496881020143014
KZT,0.0990892625519928
LKR,0.15758539337619035
LYD,11.983561754332303
MAD,1.3990309562752707
MDL,1.0911938210401648
MKD,0.2150211810668892
MNT,0.013726329513536983
MOP,1.8880430836445405
MUR,0.5039067811447946
MXN,1.532297713017607
MYR,3.9914721348574687
MZN,0.6432397842433542
NOK,1.9840717514640018
NZD,7.465691458682693
OMR,39.39634936732942
PEN,4.333288797216862
PLN,3.778133061456487
PYG,0.002772869124763856
QAR,4.166234717480184
RON,4.553465659699324
RUB,0.4823295231113673
SAR,4.043916635639696
SCR,2.699820952733759
SEK,1.615894541358154
SGD,8.528522841258502
SVC,1.7330432029774139
SYP,0.29408810688237164
THB,0.3606608991192082
TRY,9.738767525125686
TTD,2.4918012341807714
TWD,0.4478179543093698
TZS,0.016016466855816588
UGX,0.008370636927405289
USD,15.167594112458449
UYU,0.8035811450309035
VND,0.0009933912376761513
VUV,0.11167012046720677
XCD,5.680746858598629
ZAR,1.456520236195841
