currency,absolute_value
ARS,5.499444435646984
AUD,3.9398952333422543
BGN,125.71957202848844
BHD,14.572798531049765
BRL,21.612686192285288
CAD,4.056425652936215
CHF,3.8218090728099576
CLP,0.012754370391655917
CNY,0.6311252207014088
COP,0.006724404460865469
CZK,0.18399012211003862
DJF,0.03194154096631277
DKK,0.8209143900691487
DZD,0.22926783149880206
EGP,1.626245462571641
EUR,6.2120005159195095
GBP,8.184427251536812
GHS,60.706577108569626
GTQ,0.9505095235650152
HKD,0.7109061524787192
HUF,0.053030357588858955
IDR,0.0025571073056578062
INR,0.17515047808862147
ISK,0.07552852689312316
JMD,0.16538064558114893
JOD,7.83729700849035
JPY,0.05225505969796715
KWD,18.411343371623165
LKR,0.11235061444183585
MAD,0.5752701562486436
MXN,1.6723953376001672
MYR,2.0183486576803
MZN,1.0025447164609076
NOK,0.7399300009654564
NZD,3.1605383351063714
OMR,14.269987503651059
PLN,2.502486115180998
PYG,0.0029753290258357694
QAR,1.5091182656793776
SAR,1.465286458154849
SCR,1.0619397015957852
SEK,0.6860485409304563
SGD,3.4678699985179535
TRY,254.34986137484574
TWD,0.20782844888238303
USD,5.493945046205808
UYU,1.1904539645082906
ZAR,1.5767895069554914
