currency,absolute_value
AFN,0.49144498802734143
ALL,0.27766278865651034
AMD,0.07106054593070649
ARS,2.419881096061683
AUD,24.479573116433652
AZN,22.69964799196925
BBD,16.875803360649233
BDT,0.43923447754739603
BGN,19.28506968113406
BHD,89.79365048408681
BIF,0.02210057963793754
BND,24.559764408566707
BOB,4.907322324246908
BRL,9.389393417683541
BSD,33.835987425681886
BWP,3.0381053968396885
BYN,16.9179937128413
BZD,16.96039469959018
CAD,25.875967167519878
CDF,0.03701967989680871
CHF,34.08396296158355
CLP,0.04810869230720622
CNH,5.1372506112112895
CNY,5.143733989500796
COP,0.010962800472214101
CRC,0.06252030081389316
CUP,33.83598742568259
CVE,0.3426429106398185
CZK,1.394279887989557
DJF,0.19051793648931858
DKK,5.064613039882115
DOP,0.7370871893188704
DZD,0.3065687000605453
EGP,3.8158201751437386
ETB,1.5664808993371429
EUR,37.703773482532405
FJD,16.036017388981204
GBP,49.10657172118031
GEL,15.89474328964934
GHS,8.83463405888182
GMD,0.7974543348027883
GNF,0.004676708697399095
GTQ,4.436052104317568
HKD,4.354301497287251
HNL,1.5105351529322504
HTG,0.5464380004470599
HUF,0.12005929074818168
IDR,0.002482906966175231
ILS,8.809796846026867
INR,0.5036752941089537
IQD,0.028723249088015733
IRR,0.0011108334676849076
ISK,0.270882935118743
JMD,0.2715677790094499
JOD,47.82336251829969
JPY,0.30565717254412395
KES,0.3418018185698233
KGS,0.49644508921462094
KHR,0.008469159954230141
KMF,0.0765693328612259
KRW,0.02823312482681593
KWD,111.99061224820488
KYD,41.0159839574122
KZT,0.10067105206738193
LAK,0.004184514893109384
LBP,0.02296924036178404
LKR,0.22894640851983528
LRD,0.37595541584091613
LSL,2.157907361331775
LYD,24.581175027738652
MAD,3.4647785028909825
MDL,1.7045837494046563
MGA,0.01056846150950648
MKD,0.6116964191572346
MMK,0.02902632656515277
MNT,0.016973156471373135
MOP,4.228705493071553
MUR,0.9517858628883906
MVR,2.261763865353097
MWK,0.047981377253906776
MXN,1.831314134204554
MYR,8.199959307737526
MZN,0.5829770303705242
NAD,2.175248307661993
NGN,0.17231608996578965
NIO,1.2049852968194796
NOK,4.0371943675862925
NPR,0.3135865377727746
NZD,22.893181663417696
OMR,87.90851500566977
PEN,10.130832537564842
PGK,11.249040003219005
PHP,0.725627019022467
PKR,0.32726557138681217
PLN,8.592627402911905
PYG,0.006017433119347627
QAR,9.294324248230252
RON,8.338299964435375
RSD,0.30793581566875045
RUB,0.5090178243867929
RWF,0.04572430733200325
SAR,9.023493895684014
SCR,2.542338825282331
SDG,5.609135392086319
SDR,47.12736436906895
SEK,4.060627098741369
SGD,24.558961689584514
SOS,0.059361381448565405
SVC,3.8771613871527775
SYP,0.15510423551100047
SZL,2.1693907434559407
THB,0.9429532326046447
TJS,4.3071072290130825
TND,16.133886813695504
TRY,11.471279449004953
TTD,5.069441520066283
TWD,1.0385462748982681
TZS,0.015450222568804768
UAH,1.3517200084051613
UGX,0.010070234352881655
USD,33.83598742568193
UYU,1.0909993945188137
UZS,0.011611526227070103
VND,0.0015150103511561504
VUV,0.3069302197540133
XAF,0.05746015691384037
XCD,12.508682966980592
XOF,0.057463081494524594
XPF,0.3162241815484345
YER,0.13558800811734062
ZAR,2.152665195544308
