currency,absolute_value
ARS,10.791649917015043
AUD,6.338489248214255
BBD,5.419686001456158
BGN,5.985778190086482
BHD,28.60816557763931
BND,6.164718572676703
BOB,1.9573820586021526
BRL,9.346715610449623
BSD,10.78517514289782
BZD,5.392587571448934
CAD,7.310659444884664
CHF,7.1565876076929
CLP,0.023664673928464906
CNY,1.3025731159673213
COP,0.007787511971561472
CRC,0.04226000047136782
CUP,0.4689206583868609
CZK,0.3157143110560425
DJF,0.06209081832410967
DKK,1.5630449042645045
DOP,0.7214163975182514
DZD,0.18272214786028995
EGP,3.1616953397331957
EUR,11.756247420030185
FJD,5.160617801281339
GBP,17.635906569748393
GHS,46.58822955895394
GMD,1.016769125309736
GTQ,1.7189995605581407
HKD,1.3936191205002157
HTG,0.6363310604105189
HUF,0.04942340364264462
IDR,0.0007336853838706044
INR,0.25511701629839595
IRR,0.00616295722451307
ISK,0.1497732932002679
JMD,0.30814786122565346
JOD,15.169022064454524
JPY,0.07373571649611373
KWD,35.07374030210691
KYD,13.022020467534873
KZT,0.14014911497495758
LKR,0.1661174454046643
LYD,28.04987033263426
MAD,1.10123601324299
MDL,2.2753534056746445
MNT,0.013263288332919112
MOP,1.347220712303039
MUR,0.44612927168139926
MXN,1.1917469565463525
MYR,2.6401897534633707
MZN,0.9225983869031557
NOK,1.4021919599590662
NZD,5.350153140147627
OMR,28.013442657226754
PLN,3.061973734149806
PYG,0.003921881870144653
QAR,2.962716024200719
RON,12.609815289138012
RUB,1.7353346804922647
SAR,2.8750356294924755
SCR,2.074072142864974
SEK,1.3327535889103215
SGD,6.159425535000592
SVC,1.2318875091830794
TRY,40.8967798108934
TTD,1.7331150800092971
TWD,0.3091636847612969
TZS,0.016838680941292556
UGX,0.00869772188943377
USD,10.785175142897911
UYU,1.0345491743786932
VND,0.0008307471706449328
VUV,0.08186711950984199
XCD,3.9945093121843858
ZAR,2.001808580466607
