currency,absolute_value
AFN,0.6882072665893719
ALL,0.5351885643794716
AMD,0.13302870043625656
AOA,0.05626752052008144
ARS,0.045726128058333024
AUD,38.97914220825874
AZN,30.115123386774265
BBD,24.202870762488985
BDT,0.4022001407197944
BGN,27.125594843805423
BHD,129.7980723338753
BIF,0.016699492798306667
BND,36.57115180588677
BOB,7.0720621206677805
BRL,8.628359234506044
BWP,3.5843129319932125
BYN,14.932252979821536
BZD,24.328346877573882
CAD,38.92237939426011
CDF,0.01714481260626175
CHF,70.32707364772452
CLP,0.05259983883387617
CNH,6.732480415113821
CNY,6.740599386814468
COP,0.012214052386876628
CRC,0.09774389567758464
CVE,0.4804593503229653
CZK,2.1171517325636797
DJF,0.27494213328745376
DKK,7.085532129607788
DOP,0.7743695321170365
DZD,0.36506562431639167
EGP,0.9662317080716387
ETB,0.37673643737737417
EUR,58.631778536262246
FJD,21.25517533745715
GBP,71.63035200759856
GEL,18.393049527325118
GHS,3.151987612190731
GMD,0.6730401642953935
GNF,0.005645605537590413
GTQ,6.3421337676936895
HKD,6.2857255987436496
HNL,1.8975812010813657
HTG,0.37287843640421353
HUF,0.1377237888257688
IDR,0.018806750372876067
ILS,13.246172571738343
INR,0.5696838481753767
IQD,0.03731544577149089
ISK,0.3668372066655065
JMD,0.3122302662100369
JOD,73.0028949837468
JPY,0.373756662953086
KES,0.377318269713092
KGS,0.5815785388941233
KHR,0.012168525943928586
KMF,0.10750872591385081
KRW,0.033360458061021475
KWD,162.1523283368807
KYD,58.6665312516077
KZT,0.09749024571414139
LAK,0.002258242215036159
LBP,0.000545647302376837
LKR,0.1648974170584261
LRD,0.2467813935749746
LSL,2.693644758977139
LYD,10.137492931088197
MAD,5.069009380968445
MDL,2.7391399565695647
MGA,0.010474322814114787
MKD,0.8591221077290031
MMK,0.023267959965640555
MNT,0.01406148817163654
MOP,6.103677545854098
MRU,1.2339069678748775
MUR,1.078647150725054
MVR,3.1605896460443206
MWK,0.0281629486615822
MXN,2.414824950907412
MYR,11.130698634183167
MZN,0.805325828259697
NAD,2.693644758977137
NGN,0.03152433285667433
NIO,1.3296286334195684
NOK,4.635381865379821
NPR,0.37707071189699864
NZD,32.21440106551226
OMR,126.9491190642901
PEN,13.517185089475557
PGK,12.05668149474938
PHP,0.8536299254985179
PKR,0.17441626868466234
PLN,12.647640576358764
PYG,0.006112812850207437
QAR,13.42197937861429
RON,10.622329549531578
RSD,0.4510043743686236
RUB,0.5922104818302121
RWF,0.03462984828337696
SAR,13.026194298455618
SCR,3.3970115418172293
SDG,0.08137402195951515
SDR,66.83348987188968
SEK,4.821328300575779
SGD,36.97806156459204
SOS,0.08549906549054322
SVC,5.5846295134402455
SYP,0.003757225369307595
SZL,2.6936447589771313
THB,1.501952741670941
TJS,4.6598024747453755
TMT,13.961972719903207
TND,15.828544194313247
TRY,1.3355958797209233
TTD,7.19192299327585
TWD,1.481128313722999
TZS,0.018473616607881035
UAH,1.1854539586473625
UGX,0.0133298303583776
USD,48.86271592784471
UYU,1.1594271813543937
UZS,0.0037746400871259476
VES,0.733442817198198
VND,0.0019312213504776366
VUV,0.39790485283261756
XAF,0.08083808708184465
XCD,18.06385062027551
XOF,0.08109994344870615
XPF,0.4429983311681364
YER,0.19852804846255015
ZAR,2.681140870905542
ZMW,1.6921308834414968
