currency,absolute_value
ARS,8.672400000752893
AUD,6.620986261695985
BBD,4.357989950127126
BGN,127.34802137223285
BHD,23.003618685118248
BND,6.051919051467536
BOB,1.7807802876289207
BRL,9.052609604126168
BSD,8.672400000752912
BZD,4.336200000376465
CAD,6.509496590299829
CHF,7.57201854737069
CLP,0.02152494469099595
CNY,1.0428822242902633
COP,0.008839949638717896
CRC,0.046252800004015174
CUP,8.672400000752857
CZK,0.3300627973645258
DJF,0.049556571432873404
DKK,1.5730562504579726
DOP,0.6311790393561093
DZD,0.17174769780677016
EGP,2.5514563109011386
EUR,11.27084574211029
GBP,13.712253522977381
GHS,65.65026495649452
GMD,0.8986943005961543
GTQ,1.4654522720479954
HKD,1.1215408824057884
HTG,0.4564421053027876
HUF,0.06627235213780278
IDR,0.003832258064848804
INR,0.2560128636860099
IRR,0.004955657143287379
ISK,0.13373014650351353
JMD,0.24258461540567597
JOD,12.180336908637047
JPY,0.08614729217427781
KWD,28.90799903890961
KZT,0.14055753647897723
LKR,0.1666327281010347
LYD,24.394936024763947
MAD,1.026283090630261
MDL,1.9144370862589193
MNT,0.019310620814176494
MOP,1.085868830385011
MUR,0.4824700973993289
MXN,1.2868451449781404
MYR,3.4170212768924015
MZN,0.8698495487214604
NOK,1.3841884040497692
NZD,5.741673992744912
OMR,22.525714872753383
PLN,3.5553373718122465
PYG,0.004419057325224414
QAR,2.3823965718237803
RON,40.14999814468959
SAR,2.312393344910649
SCR,1.791818181973735
SEK,1.2453187824171246
SGD,6.072982759311112
SVC,0.990000000085945
TRY,173.36125258959137
TTD,1.5208066638760092
TWD,0.32248995986735474
TZS,0.014217049181562094
UGX,0.008620675945082446
USD,8.672400000752955
UYU,1.2828994083953995
VND,0.0007873978573409192
VUV,0.07805940735258082
ZAR,2.376444316494283
