currency,absolute_value
AFN,0.363012211850866
AMD,0.02796704201439959
ARS,5.569857309397653
AUD,10.451449058741808
AZN,15.932829476760325
BBD,7.843982467129416
BGN,9.45287053205801
BHD,41.40393013567146
BND,9.033812784065898
BOB,2.0409943919439377
BRL,5.433179641346099
BSD,15.609525109587356
BZD,7.923616806897166
CAD,11.67508670422482
CHF,11.921308797454982
CLP,0.022180497491420544
CNY,1.885937211191202
COP,0.00551261607075487
CRC,0.03934843639047897
CUP,15.609525109587306
CZK,0.5870135977276827
DJF,0.08919728634049866
DKK,2.47873937312645
DOP,0.5759972365161363
DZD,0.20538848828404332
EGP,2.6060177484368836
EUR,18.39763819681503
FJD,8.393120286905742
GBP,26.310266779930096
GHS,18.472810124737283
GMD,0.6003663503687394
GTQ,1.9665543445149267
HKD,2.0013350197922386
HTG,0.40916186394724335
HUF,0.06980067571250405
IDR,0.0019018611160021026
INR,0.33540542676886814
IRR,0.0019176320773448654
ISK,0.21301207846052556
JMD,0.26820489879015824
JPY,0.13215585136276436
KWD,52.29321644752858
KYD,19.03581587114177
KZT,0.10506158579564066
LKR,0.16071583124414188
LYD,12.974420338780847
MAD,1.689708282051018
MDL,1.0992623316610792
MKD,0.2977496444365701
MNT,0.013862810932137917
MOP,1.9432959987036798
MUR,0.5545124372855167
MXN,1.4847304111390847
MYR,4.107769765680895
MZN,0.6734048796198172
NOK,2.2443275489470667
NZD,9.125476942813371
OMR,40.544222116959666
PEN,4.493889480232419
PLN,4.18997404890747
PYG,0.0025196973542513713
QAR,4.289863168051034
RON,4.817605971910526
RUB,0.5135534073244723
SAR,4.161908774498848
SEK,2.034079373154455
SGD,9.033261165447723
SVC,1.7835380609674703
SYP,0.33933750238233346
THB,0.37568050805264264
TRY,11.012265387168764
TWD,0.45297519180462464
TZS,0.014937344602475883
UGX,0.007798913369766325
USD,15.609525109587292
UYU,0.5935180650033219
VND,0.0010082044314282156
VUV,0.13009021676462432
ZAR,1.9920156954093586
