currency,absolute_value
AFN,0.4893381797974323
ALL,0.278392792013623
AMD,0.07192385335446919
ARS,7.749706762769694
AUD,20.762479572942887
AZN,28.303477192353824
BBD,12.174438835060837
BDT,0.36134014982984286
BGN,16.96340378222297
BHD,64.21171982998855
BIF,0.022536868169089355
BND,16.00629841554631
BOB,3.1220532579601565
BRL,12.914250150197814
BSD,24.22713328177103
BWP,3.9018123561441675
BZD,12.360782286617674
CAD,22.711022565483702
CDF,0.045711572229757906
CHF,20.147358696192576
CLP,0.0463101067677885
CNY,3.2038004755431273
COP,0.012327202915429892
CRC,0.04666692159959976
CUP,24.22713328177103
CVE,0.30617648976052675
CZK,1.1831604258598252
DJF,0.13783429073090475
DKK,4.458072499590299
DOP,0.7431635976003373
DZD,0.34849657333636574
EGP,4.301967128573513
ETB,2.7200715500259376
EUR,33.19027202206643
FJD,15.297328892897411
GBP,49.060599512835125
GHS,25.97526943419844
GMD,0.9500836581086547
GNF,0.006340853476949373
GTQ,3.1586875204395057
HKD,3.096153667182708
HNL,1.3077368715195423
HTG,0.6991957657076621
HUF,0.1317946225942301
IDR,0.002632850479079249
ILS,5.608132704113608
INR,0.6003380382806495
IQD,0.019829049181795715
IRR,0.0026424217782516925
ISK,0.39148635827374645
JMD,0.35283089320280064
JOD,34.19979240510027
JPY,0.20332366460692106
KES,0.36052281669301434
KHR,0.006175350119937303
KMF,0.06741931990420963
KRW,0.02632525640535293
KWD,85.79012897970853
KYD,29.544989037119286
KZT,0.1956957454101027
LAK,0.0025909432196073124
LBP,0.016424061877803778
LKR,0.2167782147617298
LSL,3.4267515250029543
LYD,19.258452529229636
MAD,2.9569805792328756
MDL,2.0002586923522543
MGA,0.013493251618919934
MKD,0.5373657273846402
MMK,3.8488146030423778
MNT,0.020779769162171263
MOP,3.009955681671099
MUR,0.7865952364211276
MVR,1.9151884017210132
MWK,0.1756225681897129
MXN,2.2177936730668137
MYR,6.996901046078287
MZN,0.9467422149968983
NAD,3.4429191225799807
NGN,0.19436127783209567
NIO,1.3375549284020458
NOK,4.1470185519970215
NZD,18.622164699508318
OMR,62.92762054817391
PEN,7.818230696324628
PGK,8.521379227523088
PHP,0.535524602909442
PKR,0.4011114781750188
PLN,8.791245784899457
PYG,0.004786293838604048
QAR,6.656720231287489
RON,10.477504338438244
RSD,0.4237068378560448
RUB,0.9480122884130223
RWF,0.04505362021108144
SAR,6.459330767002792
SCR,3.754398463004918
SDR,37.15061075709965
SEK,3.609148819665841
SGD,16.00711171203625
SOS,0.017908879646900393
SVC,2.7681825047727107
SYP,0.46951808685602564
SZL,3.4267515250029446
THB,0.8122205654272552
TJS,7.065238396355115
TND,19.21415915756264
TRY,18.741803451110187
TTD,3.87014908654485
TWD,0.7384421988599893
TZS,0.01900167316217328
UAH,4.907135127702812
UGX,0.014590263945661463
USD,24.22713328177073
UYU,1.0244030985949648
UZS,0.03401026010324734
VND,0.0015001320917505086
VUV,0.24178775730310414
XAF,0.05162068011415765
XCD,9.023140887065487
XOF,0.05162068011415762
XPF,0.2840160052726855
YER,0.1222974864149216
ZAR,3.4091943132712674
