currency,absolute_value
ARS,4.812340710359737
AUD,3.3921229016986296
BHD,12.752064768628054
BRL,495.62147103982875
CAD,3.8606297436841124
CHF,3.1877727353337466
CLP,0.01194416998204415
CNY,0.8390248377411105
COP,0.006333636803413849
DJF,0.02747159095870164
DKK,0.7672977102827545
DZD,0.20748935769412083
EGP,1.4383031915550604
EUR,5.736643256953088
GBP,7.1484733648310765
GHS,82.88842385430375
GTQ,0.8912733440439005
HKD,0.6216999275469381
IDR,0.002322477496508581
INR,0.15269751041077323
ISK,0.07445452095048424
JMD,0.21655533413390957
JOD,6.977544772129688
JPY,0.0415346943148872
KWD,15.736590565541036
LKR,0.10151031287526989
MAD,0.5171832283846967
MXN,1.5457247262546303
MYR,1.8508290347537149
MZN,1.7418581223814427
NOK,0.6937767553968885
NZD,2.558932833708731
OMR,12.487087123749765
PYG,0.0028114201273524986
QAR,1.3207495653221952
SAR,1.2819050256706863
SCR,0.9280942891453262
SEK,0.6213043006762629
SGD,2.9278170847015597
TRY,501.8835138901806
TWD,0.1837740220861153
USD,4.807528417772784
UYU,1.2828628199527106
ZAR,1.5148034677390196
