currency,absolute_value
AFN,0.43489054822076856
ALL,0.27197960765557927
AMD,0.06248910115046595
ARS,1.7251887554873107
AUD,23.762799282132175
AZN,17.507796182021632
BBD,14.934636221310875
BDT,0.37307252564995824
BGN,18.224821991720017
BHD,79.32392401216256
BIF,0.017487924094888058
BND,22.06047901894322
BOB,4.294270991225088
BRL,9.492673839410145
BSD,29.90959745388358
BWP,2.95353841368685
BYN,15.529063895344304
BZD,14.843472681827757
CAD,23.931056596984362
CDF,0.019409213143337337
CHF,31.189910638964776
CLP,0.04784770052376274
CNH,4.534780376900253
CNY,4.537119911807064
COP,0.010136690951332655
CRC,0.05183010222515933
CUP,29.909597453883833
CVE,0.3232456576195987
CZK,1.364645906828527
DJF,0.16737323701110188
DKK,4.789061831776782
DOP,0.6387459280495239
DZD,0.26932723280376125
EGP,1.6963730859639041
ETB,1.2963590567581629
EUR,35.63871467245128
FJD,14.752703785695777
GBP,38.66771782937604
GEL,12.212737827063014
GHS,6.7616593912675755
GMD,0.6487982375592137
GNF,0.0034104831439121124
GTQ,4.103388318546206
HKD,3.822159865146704
HNL,1.3088966545833198
HTG,0.47458226248299157
HUF,0.11646139440351637
IDR,0.0022420219945438005
ILS,8.354660322694693
INR,0.4676969426690249
IQD,0.08180380988696927
IRR,0.0009013397065055959
ISK,0.2861067290404006
JMD,0.23341343416484495
JOD,42.207183526081366
JPY,0.2715871983591466
KES,0.29549098452759986
KGS,0.4328506743074332
KHR,0.007507240456604824
KMF,0.07235900987127926
KRW,0.026625834390330384
KWD,99.12704143785804
KYD,36.25641403359751
KZT,0.08857404746721505
LAK,0.0037162628377590146
LBP,0.02020918746884028
LKR,0.1957754829758653
LRD,0.26099125177908544
LSL,2.3403440887232594
LYD,21.95038709370556
MAD,3.194616550481549
MDL,1.6734211823345901
MGA,0.010183376948536195
MKD,0.5785221944658285
MMK,0.02240251516106938
MNT,0.012311301976079533
MOP,3.707418339495916
MUR,0.9163479612096596
MVR,1.9664429621225108
MWK,0.04122220742541889
MXN,1.6720440642898122
MYR,7.004350577455848
MZN,0.48704767063806026
NAD,2.3200122133015344
NGN,0.08545599272538018
NIO,1.0112451665041051
NOK,3.853020007536482
NPR,0.2929213409668776
NZD,21.47735075495905
OMR,77.66709082631124
PEN,9.282741379705904
PGK,9.549070127668543
PHP,0.5861983613330153
PKR,0.2865452908017166
PLN,8.395153434187083
PYG,0.005332737434826555
QAR,8.130038178228133
RON,7.748801122796837
RSD,0.30005615423237625
RUB,0.514502162323095
RWF,0.03610744030425802
SAR,7.9744704612838895
SCR,2.199930673218989
SDG,4.529561039175443
SDR,42.59107842103966
SEK,3.767663595626785
SGD,22.060899495100507
SOS,0.05360142912882332
SVC,3.4576769847961017
SYP,0.05804307788533746
SZL,2.3135517832521217
THB,0.9008902756196078
TJS,3.394196110501126
TMT,8.559049207006277
TND,12.313036702434339
TRY,8.660468156941086
TTD,4.446201494556759
TWD,0.9902942392096095
TZS,0.013346540586293386
UAH,1.1675035871037407
UGX,0.00830766769353156
USD,29.909597453883077
UYU,1.0406179022178323
UZS,0.007239053175708006
VES,287592.28321041807
VND,0.0013148768423568162
XAF,0.054224325725908434
XCD,11.05715247833028
XOF,0.05422236361941785
XPF,0.29885688305525077
YER,0.11978212836957668
ZAR,2.299933123130546
ZMW,3.290384758403018
