currency,absolute_value
AUD,3.5743484820588547
CAD,3.885270261393965
CHF,2.7799493426097825
CNY,1.2228589860684873
DKK,0.6198769233695981
EUR,4.99039154225844
GBP,7.32833602329372
HKD,0.5846221679200424
IDR,0.0025735905361624106
INR,0.27160571551285334
JMD,0.7579694386405238
JOD,6.637056029986833
JPY,0.03207029303600223
KWD,15.384274668824002
LKR,0.11401739181948897
MYR,1.6924985239673391
NOK,0.654762734522802
NZD,2.6782970261768644
SAR,1.2166962697960009
SEK,0.7048155731566188
SGD,2.316819507801951
TWD,0.17782447469274928
USD,4.562976020615947
ZAR,1.6886152100569713
