currency,absolute_value
AFN,0.5149077372573901
ALL,0.2757451396017051
AMD,0.05825338449198658
ARS,8.231147279675305
AUD,19.02832209399675
AZN,27.90799273589102
BBD,12.704506969609382
BDT,0.3767636151814711
BGN,16.56856207452811
BHD,67.07915235263131
BIF,0.026937836895344045
BND,16.01645161198762
BOB,3.180121870380161
BRL,10.741829057410868
BSD,25.28196886952252
BWP,4.517783611715703
BZD,12.898963708940048
CAD,22.507556427083372
CHF,20.927938526383514
CLP,0.047567203893739377
CNY,3.1543322864278696
COP,0.010256606435461973
CRC,0.04960166445655429
CUP,25.28196886952217
CVE,0.3043343743236826
CZK,1.1506529690287588
DJF,0.14492386855558795
DKK,4.346319993780588
DOP,0.7839370192099958
DZD,0.3520037991941661
EGP,4.385159434505095
ETB,3.0015040625805747
EUR,32.40944786959087
FJD,14.557364846762388
GBP,47.541428575260944
GHS,27.64265098742167
GMD,0.9045427144730733
GNF,0.00574224811891801
GTQ,3.3375536461415756
HKD,3.259445071061621
HNL,1.3890428476194923
HTG,0.6714998371719039
HUF,0.12279059279138307
IDR,0.002723668453058272
ILS,5.6443045341852
INR,0.5570538146673424
IQD,0.01788228036172609
IRR,0.0028166480906117375
ISK,0.3492708277892173
JMD,0.3981412420397213
JOD,35.67372494641215
JPY,0.22592841256917792
KES,0.36295985743338216
KHR,0.006538383944045687
KMF,0.06601036258360973
KRW,0.026951046777166976
KWD,87.42035959653792
KYD,30.831361036382535
KZT,0.20568660350260173
LAK,0.0026215231096559832
LBP,0.017411824290304505
LKR,0.24562293665133997
LSL,3.8645626520211387
LYD,19.64716262785384
MAD,2.921318751316936
MDL,1.9044797641824713
MGA,0.012080451197199788
MKD,0.5279174957093844
MMK,4.093649325527013
MNT,0.0214253973470528
MOP,3.1578383753480357
MUR,0.8168649069312586
MVR,2.0065054658351094
MWK,0.18832006606720425
MXN,2.2293161102914136
MYR,6.99282721090181
MZN,0.9486667493254222
NAD,3.9471006166118694
NGN,0.20451358088919508
NIO,1.5254913713736828
NOK,4.131413255649673
NZD,15.808173773713708
OMR,65.66745331479727
PEN,8.051582442523019
PGK,8.718521577185449
PHP,0.4808286045719163
PKR,0.422422203333707
PLN,8.194144158891234
PYG,0.004697378363103912
QAR,6.945405035444761
RON,9.170101149627238
RUB,0.9375120590014007
RWF,0.04879182170232545
SAR,6.740746082207797
SCR,4.864255674751785
SEK,3.472511725616344
SGD,15.965977077534664
SOS,0.0196593848130035
SVC,2.888707594780893
SYP,0.4842361400023426
SZL,3.8645626520211276
THB,0.6595157919033201
TND,19.55295349537699
TRY,16.82714001968878
TTD,4.040137569637773
TWD,0.7896389879983005
TZS,0.020161059704563316
UAH,5.134702816596626
UGX,0.013745803381553507
USD,25.281968869522363
UYU,1.0567176121012463
UZS,0.0354910474621292
VND,0.001583091350627571
VUV,0.22684584001365918
XAF,0.05131831804060805
XCD,9.468902198322972
XOF,0.05131623268386526
XPF,0.2821585329515229
YER,0.12915437481237477
ZAR,3.8136136623980113
