currency,absolute_value
AFN,0.4400753449641103
ALL,0.2745271626980054
AMD,0.06325665311441919
ARS,1.7419518152799078
AUD,23.35487005817224
AZN,17.956049595591267
BBD,15.236421565753481
BDT,0.37276742578822614
BGN,18.358131169931553
BHD,80.84705859014217
BIF,0.017533184463233827
BND,22.617340111252407
BOB,4.397580592070933
BRL,9.256101996106256
BSD,30.497221406013097
BWP,2.9765292854714835
BYN,15.047329346699032
BZD,15.129841447642143
CAD,23.756768709020605
CDF,0.019424981787268897
CHF,30.84529542156266
CLP,0.04834324371944209
CNH,4.616105076061093
CNY,4.6144806720161835
COP,0.010214804717989967
CRC,0.053626201634870176
CUP,30.497221406013153
CVE,0.3249605366707504
CZK,1.396005389571605
DJF,0.1723591127275542
DKK,4.815329781681691
DOP,0.6332479527826521
DZD,0.26462026920851894
EGP,1.7085523756231302
ETB,1.1172371105254353
EUR,35.89638959549429
FJD,14.894547114990468
GBP,40.729813565389286
GEL,12.008646954144538
GHS,6.730096325162426
GMD,0.6249430615986213
GNF,0.003392538117360546
GTQ,4.154651782032929
HKD,3.904019296299647
HNL,1.3085566551966363
HTG,0.4771378726475392
HUF,0.11414322985404764
IDR,0.0022418388841028733
ILS,8.70046594044022
INR,0.4753410409827629
IQD,0.08166364519711136
IRR,0.0008731154009510091
ISK,0.2894023667300512
JMD,0.24365030523786246
JOD,43.05699797765524
JPY,0.2709519693648628
KES,0.29794081092236174
KGS,0.4373603768940197
KHR,0.007679211908630202
KMF,0.07289011026509044
KRW,0.02803517438424165
KWD,101.05031310740412
KYD,36.96873178836867
KZT,0.09102345335199197
LAK,0.0037427251706206566
LBP,0.020485808040776127
LKR,0.19913302903913024
LRD,0.2439777712481028
LSL,2.262405148814014
LYD,22.32593075110736
MAD,3.2192137442352924
MDL,1.7806375703931678
MGA,0.009525023714711037
MKD,0.5822302673923803
MMK,0.022691384974712004
MNT,0.012519670897208924
MOP,3.797437605032089
MUR,0.896713405775525
MVR,2.006396145132446
MWK,0.042047154190639834
MXN,1.5945443459127002
MYR,7.476366506936125
MZN,0.5149817866601278
NAD,2.2624051488140053
NGN,0.08518776929053791
NIO,0.9987301062885356
NOK,3.638585413766334
NPR,0.2978543393123532
NZD,21.345214944601118
OMR,79.11081871570612
PEN,9.37530771694299
PGK,9.639123046244498
PHP,0.6063306937660604
PKR,0.2799708198477254
PLN,8.538484129592817
PYG,0.005439389051942826
QAR,8.376516536479022
RON,7.744735996244783
RSD,0.302596828952848
RUB,0.5183223177421251
RWF,0.03591246062547972
SAR,8.131359056500763
SCR,2.1896339320801825
SDG,4.5775128191061425
SDR,43.10207794984292
SEK,3.5853353953060516
SGD,22.61703944600506
SOS,0.054556746701275353
SVC,3.494582491808496
SYP,0.05918343100688397
SZL,2.2844360603754867
THB,0.9356856132045066
TJS,3.458009365193178
TMT,8.725957483837705
TND,12.104473667796253
TRY,7.904201483006898
TTD,4.531533641309492
TWD,1.0182181928424683
TZS,0.013620911749000885
UAH,1.1062187502602558
UGX,0.008440969113205922
USD,30.49722140601257
UYU,1.0606801837835442
UZS,0.0037667632259632644
VES,287709.6359057804
VND,0.0013428120015081747
XAF,0.05473692125802401
XCD,11.274388689838364
XOF,0.05473692125802382
XPF,0.3004652355272171
YER,0.12211099662067142
ZAR,2.319564508700298
ZMW,3.0588988371126202
