currency,absolute_value
AFN,0.4383966908266121
ALL,0.2717288902731601
AMD,0.06265784587789681
ARS,1.6936731678355816
AUD,23.65993013850087
AZN,17.63489734694214
BBD,14.983372112034289
BDT,0.37937481487195773
BGN,18.146388829840756
BHD,79.54634197111517
BIF,0.01759192675965022
BND,22.04389387684558
BOB,4.299744461569574
BRL,9.388352006412832
BSD,29.990717619448667
BWP,2.8955836039399716
BYN,15.427225443351626
BZD,14.87856209726047
CAD,23.648275005654426
CDF,0.019588972971553133
CHF,31.165808889068984
CLP,0.04569045493924019
CNH,4.494135977619554
CNY,4.505066570478357
COP,0.010114590793920483
CRC,0.05183951750862183
CUP,29.990717619449054
CVE,0.32153007364726643
CZK,1.3563327222974435
DJF,0.167639571245639
DKK,4.768034299558518
DOP,0.6344556297746616
DZD,0.2737303434503287
EGP,1.689618044398612
ETB,1.303151021962653
EUR,35.42386516650495
FJD,14.91150137098685
GBP,39.001398142751405
GEL,12.478264331480156
GHS,6.7542878586111454
GMD,0.6591366509768873
GNF,0.0033994217266849836
GTQ,4.122718759976412
HKD,3.8355940650119478
HNL,1.3156131610567003
HTG,0.47000027612362316
HUF,0.11591682849141322
IDR,0.002254055599704289
ILS,8.384642112172555
INR,0.4676008435573964
IQD,0.08249951033712775
IRR,0.0009158204378787528
ISK,0.28144442210443404
JMD,0.23448622334101185
JOD,42.289176020328334
JPY,0.27492123090946996
KES,0.29376744827621115
KGS,0.4336124644866221
KHR,0.007484394417660829
KMF,0.07188570685664275
KRW,0.026226666308408066
KWD,99.33790590825903
KYD,36.3547478982955
KZT,0.09028325099506214
LAK,0.0037374405554549263
LBP,0.020424078732611716
LKR,0.19595372121259183
LRD,0.26181333583106553
LSL,2.2685868093380255
LYD,21.86231055507253
MAD,3.1769491445481113
MDL,1.6824351030042666
MGA,0.010215170353542536
MKD,0.5731075409793359
MMK,0.022426319074353218
MNT,0.01228558074184994
MOP,3.7246296099662874
MUR,0.8992718926371339
MVR,1.9730735275953093
MWK,0.041685617072197194
MXN,1.6823760057921644
MYR,6.982872439151392
MZN,0.493674364106146
NAD,2.2844848887453115
NGN,0.08216634964232436
NIO,1.0272201111480257
NOK,3.7795228920805566
NPR,0.29208552862186615
NZD,21.936308027724287
OMR,77.89796986604729
PEN,9.327233443762534
PGK,9.67068154889996
PHP,0.5909733896047519
PKR,0.2895136366391391
PLN,8.287488714216341
PYG,0.005439808242461652
QAR,8.234683585790366
RON,7.751943139849188
RSD,0.2948359970453059
RUB,0.500765070449162
RWF,0.03639959460566358
SAR,7.996311863276129
SCR,2.281148656706249
SDG,4.544323537706614
SDR,42.512474503054676
SEK,3.6924377163143625
SGD,22.04122602290333
SOS,0.053650657637653865
SVC,3.4364650311037344
SYP,0.05820050107016064
SZL,2.2797960942188
THB,0.9033691185039415
TJS,3.4037058192891454
TMT,8.581035084248494
TND,12.491968351986154
TRY,8.47781659063926
TTD,4.449331298783234
TWD,0.9882269155372092
TZS,0.013394692996627348
UAH,1.1727731852655932
UGX,0.008323818378975455
USD,29.990717619448322
UYU,1.0404358304985382
UZS,0.007359866096207294
VES,296937.79821236164
VND,0.0013191416792758973
XAF,0.05380948900267058
XCD,11.08714144896433
XOF,0.05380948900267065
XPF,0.29729101526019297
YER,0.12008295343122465
ZAR,2.231231388401102
ZMW,3.317557258788547
