date,absolute_value
2023-12-01,2.349298214624189
2023-12-04,2.344362781980512
2023-12-05,2.3478241142144847
2023-12-06,2.350381488125913
2023-12-07,2.342292163488088
2023-12-08,2.332981038287392
2023-12-11,2.3416072208799723
2023-12-12,2.3475492957378563
2023-12-13,2.345238975027981
2023-12-14,2.344241723301164
2023-12-15,2.3277154400313367
2023-12-18,2.3384908465177645
2023-12-19,2.351922108292137
2023-12-20,2.3444421459227414
2023-12-21,2.353585954103149
2023-12-22,2.3529691114795708
2023-12-25,2.3513325490607544
2023-12-26,2.3539381018865413
2023-12-27,2.375698179782552
2023-12-28,2.371864495026173
2023-12-29,2.38037888106292
