date,absolute_value
2003-12-01,0.016658312067852947
2003-12-02,0.01664956975014173
2003-12-03,0.016585004477792775
2003-12-04,0.016589954393355946
2003-12-05,0.01658517875080112
2003-12-06,0.01658517875080112
2003-12-07,0.01658517875080112
2003-12-08,0.016542402718989845
2003-12-09,0.016538288581696446
2003-12-10,0.016533707307846215
2003-12-11,0.016560111504804586
2003-12-12,0.016523969504769587
2003-12-13,0.016523969504769587
2003-12-14,0.016523969504769587
2003-12-15,0.016526611383600603
2003-12-16,0.016526556163218055
2003-12-17,0.01651253988999398
2003-12-18,0.016499775228714018
2003-12-19,0.01653362997220855
2003-12-20,0.01653362997220855
2003-12-21,0.016708622313454154
2003-12-22,0.01670584143074805
2003-12-23,0.01669772832971551
2003-12-24,0.01667547294879943
2003-12-25,0.016675645520172092
2003-12-26,0.01667937033677535
2003-12-27,0.01667937033677535
2003-12-28,0.01667937033677535
2003-12-29,0.01666516034698967
2003-12-30,0.016636908508081468
2003-12-31,0.01675306631553639
2004-01-01,0.01676012544521898
2004-01-02,0.01662137661029649
2004-01-03,0.01662137661029649
2004-01-04,0.01662137661029649
2004-01-05,0.016411858574616165
2004-01-06,0.01638995015323998
2004-01-07,0.016431056759593558
2004-01-08,0.016436239289597226
2004-01-09,0.01638670061259795
2004-01-10,0.01638670061259795
2004-01-11,0.01638670061259795
2004-01-12,0.016420756129717117
2004-01-13,0.016451579243155275
2004-01-14,0.016492510200747657
2004-01-15,0.01652404537591134
2004-01-16,0.01654586751703541
2004-01-17,0.01654586751703541
2004-01-18,0.01654586751703541
2004-01-19,0.01659617774485963
2004-01-20,0.01653964741171717
2004-01-21,0.01775953752156216
2004-01-22,0.017781733946778122
2004-01-23,0.01778720542017013
2004-01-24,0.01778720542017013
2004-01-25,0.01778720542017013
2004-01-26,0.01785648928444929
2004-01-27,0.017868876561015455
2004-01-28,0.01784506473945523
2004-01-29,0.017885658017766825
2004-01-30,0.017912099276999525
2004-01-31,0.017912099276999525
2004-02-01,0.017912099276999525
2004-02-02,0.017913667083925194
2004-02-03,0.017821003289713918
2004-02-04,0.017847074413025923
2004-02-05,0.017857192060121017
2004-02-06,0.017828781208475156
2004-02-07,0.017828781208475156
2004-02-08,0.017828781208475156
2004-02-09,0.017727578845831385
2004-02-10,0.017766651507815392
2004-02-11,0.01773810696023923
2004-02-12,0.01772856226705953
2004-02-13,0.017707233948276366
2004-02-14,0.017707233948276366
2004-02-15,0.017707233948276366
2004-02-16,0.017718822389789664
2004-02-17,0.017674492806244037
2004-02-18,0.017720095141294603
2004-02-19,0.017744218494420996
2004-02-20,0.01777691852800274
2004-02-21,0.01777691852800274
2004-02-22,0.01777691852800274
2004-02-23,0.017835060353593186
2004-02-24,0.017777310454618073
2004-02-25,0.017796440253556353
2004-02-26,0.017853162873079424
2004-02-27,0.017841771928024285
2004-02-28,0.017841771928024285
2004-02-29,0.017841771928024285
2004-03-01,0.01782902715413684
2004-03-02,0.0178882045665725
2004-03-03,0.01793332073375489
2004-03-04,0.017934944438353376
2004-03-05,0.01788705347743468
2004-03-06,0.01788705347743468
2004-03-07,0.01788705347743468
2004-03-08,0.017864159495666096
2004-03-09,0.017876164759567943
2004-03-10,0.017937667381083655
2004-03-11,0.017925734157282647
2004-03-12,0.01794727754235137
2004-03-13,0.01794727754235137
2004-03-14,0.01794727754235137
2004-03-15,0.017915327535786098
2004-03-16,0.017919358810502207
2004-03-17,0.017922255128697318
2004-03-18,0.017857456783442117
2004-03-19,0.01787376597151819
2004-03-20,0.01787376597151819
2004-03-21,0.018075745057450666
2004-03-22,0.016683393094171522
2004-03-23,0.016675289894212596
2004-03-24,0.016698724033199833
2004-03-25,0.016672555920542138
2004-03-26,0.016675067438243908
2004-03-27,0.016675067438243908
2004-03-28,0.016675067438243908
2004-03-29,0.016651790390421112
2004-03-30,0.016618303871127137
2004-03-31,0.016616849281002977
2004-04-01,0.016623820267020112
2004-04-02,0.016669355998423015
2004-04-03,0.016669355998423015
2004-04-04,0.016669569195362405
2004-04-05,0.016726071546627523
2004-04-06,0.01667458671593931
2004-04-07,0.016664664291735933
2004-04-08,0.016658537959633714
2004-04-09,0.01666157609182924
2004-04-10,0.01666157609182924
2004-04-11,0.01666157609182924
2004-04-12,0.01666263580867276
2004-04-13,0.01673912376768648
2004-04-14,0.016780699524761314
2004-04-15,0.016769158932441363
2004-04-16,0.01675578050960088
2004-04-17,0.01675578050960088
2004-04-18,0.016755904062894445
2004-04-19,0.016748138827883074
2004-04-20,0.01680478675458077
2004-04-21,0.016848872486956774
2004-04-22,0.01684173038025838
2004-04-23,0.016809261451451694
2004-04-24,0.01680926359189523
2004-04-25,0.01680926359189523
2004-04-26,0.016822454356141443
2004-04-27,0.016803530060940926
2004-04-28,0.016871119761438527
2004-04-29,0.01687107310175533
2004-04-30,0.016890470791606625
2004-05-01,0.016890476999892334
2004-05-02,0.016890474971141524
2004-05-03,0.016870120331024863
2004-05-04,0.016820311462304418
2004-05-05,0.016784076089971
2004-05-06,0.016805374499907863
2004-05-07,0.01688822048526305
2004-05-08,0.016887795638789966
2004-05-09,0.016887887977089237
2004-05-10,0.01700038103198328
2004-05-11,0.01697403940528788
2004-05-12,0.01696872902862219
2004-05-13,0.01700661756516476
2004-05-14,0.016984446600633647
2004-05-15,0.01698444456059603
2004-05-16,0.016984998855224403
2004-05-17,0.016927832455068764
2004-05-18,0.016956434115443612
2004-05-19,0.016917911263979755
2004-05-20,0.01693898441878292
2004-05-21,0.016903756536770686
2004-05-22,0.016903760719593357
2004-05-23,0.01690333036343823
2004-05-24,0.016936690934151913
2004-05-25,0.016910254615070702
2004-05-26,0.016882880152326966
2004-05-27,0.016836928281821435
2004-05-28,0.016818625540879865
2004-05-29,0.0168186193590039
2004-05-30,0.016818622234676478
2004-05-31,0.01683426796573161
2004-06-01,0.01682542348656713
2004-06-02,0.0168437403882304
2004-06-03,0.01684609269527815
2004-06-04,0.016289740406719367
2004-06-05,0.016289742328530938
2004-06-06,0.016289462956522987
2004-06-07,0.0162462777822928
2004-06-08,0.015955492056918315
2004-06-09,0.01608537740603533
2004-06-10,0.016082179128069606
2004-06-11,0.01613372579012066
2004-06-12,0.016132490705305178
2004-06-13,0.016132500138129634
2004-06-14,0.01613998537167067
2004-06-15,0.01610852943622961
2004-06-16,0.01612197254549365
2004-06-17,0.016109099668082705
2004-06-18,0.01609111438756298
2004-06-19,0.01609111438756298
2004-06-20,0.016091116269389073
2004-06-21,0.01606861644034748
2004-06-22,0.016074116024156086
2004-06-23,0.016056732142039388
2004-06-24,0.016043291977432938
2004-06-25,0.016041087425198348
2004-06-26,0.016041091290097422
2004-06-27,0.016041091290097422
2004-06-28,0.016016883717567782
2004-06-29,0.01604502337706947
2004-06-30,0.016019108894930644
2004-07-01,0.015996304568013535
2004-07-02,0.01597603856478836
2004-07-03,0.015976046151753798
2004-07-04,0.015975707377677572
2004-07-05,0.017818039815772853
2004-07-06,0.01782505286819032
2004-07-07,0.017786297935937816
2004-07-08,0.017779045844351426
2004-07-09,0.01782707552549226
2004-07-10,0.017826908102880127
2004-07-11,0.017826288675582974
2004-07-12,0.01780190899443464
2004-07-13,0.017750227817014363
2004-07-14,0.01775260602388367
2004-07-15,0.017814699471418182
2004-07-16,0.017836912474547183
2004-07-17,0.017836919276930797
2004-07-18,0.017837314687581315
2004-07-19,0.017741628746308816
2004-07-20,0.017757632990418885
2004-07-21,0.017828349876589593
2004-07-22,0.017786574365283053
2004-07-23,0.017825044667679618
2004-07-24,0.01782505146553721
2004-07-25,0.0178245809440174
2004-07-26,0.017876641843894397
2004-07-27,0.01788373397532059
2004-07-28,0.017912018294941236
2004-07-29,0.01789957162249396
2004-07-30,0.017884530193161295
2004-07-31,0.017884530193161295
2004-08-01,0.017884613109788894
2004-08-02,0.017865042213655723
2004-08-03,0.01789510474785467
2004-08-04,0.01789423693526021
2004-08-05,0.017861353977021037
2004-08-06,0.017792739792421283
2004-08-07,0.01779274214304726
2004-08-08,0.017792811546994396
2004-08-09,0.017769917421350784
2004-08-10,0.01775536692763876
2004-08-11,0.017799657591021128
2004-08-12,0.015961063330499233
2004-08-13,0.015941169482197114
2004-08-14,0.015941173323233103
2004-08-15,0.01594116771165828
2004-08-16,0.01596424209572814
2004-08-17,0.01595104737392266
2004-08-18,0.01595593921982854
2004-08-19,0.01593912390107835
2004-08-20,0.015920897349203336
2004-08-21,0.015920899211122906
2004-08-22,0.015920730747504688
2004-08-23,0.016367777234474006
2004-08-24,0.016701462381125232
2004-08-25,0.016626448709735276
2004-08-26,0.01754565688593904
2004-08-27,0.017560143189465242
2004-08-28,0.017560141222073444
2004-08-29,0.01756002409038524
2004-08-30,0.017585780362340243
2004-08-31,0.01756049212188914
2004-09-01,0.01753170315892307
2004-09-02,0.017524652104337166
2004-09-03,0.01753826512191123
2004-09-04,0.01753826512191123
2004-09-05,0.017538324573559923
2004-09-06,0.01755946675278472
2004-09-07,0.017563077770114573
2004-09-08,0.017546159858426433
2004-09-09,0.017515755127290037
2004-09-10,0.01750951486188913
2004-09-11,0.017509508858507026
2004-09-12,0.019551195964024392
2004-09-13,0.019502925453607645
2004-09-14,0.019492495520600794
2004-09-15,0.01953129711909848
2004-09-16,0.019515883263012665
2004-09-17,0.019494749398207938
2004-09-18,0.019494756500010948
2004-09-19,0.019494998795017485
2004-09-20,0.01727689776367422
2004-09-21,0.01722151770201304
2004-09-22,0.017727908758271137
2004-09-23,0.017705380871441335
2004-09-24,0.017691589011934242
2004-09-25,0.017691589011934242
2004-09-26,0.017691532171077475
2004-09-27,0.017711633113725107
2004-09-28,0.017683194107010348
2004-09-29,0.017697771796629205
2004-09-30,0.017664692006202746
2004-10-01,0.017648270127473636
2004-10-02,0.017648319623177193
2004-10-03,0.01764820256585065
2004-10-04,0.017671530705788887
2004-10-05,0.017676077375494724
2004-10-06,0.017691084299946883
2004-10-07,0.0176885759877172
2004-10-08,0.017656621393736423
2004-10-09,0.017656615439539513
2004-10-10,0.017656776747772045
2004-10-11,0.017645498986845726
2004-10-12,0.01768961520871729
2004-10-13,0.01767311576201188
2004-10-14,0.017671775262938987
2004-10-15,0.017646273789095897
2004-10-16,0.017646279739805485
2004-10-17,0.017646031830531334
2004-10-18,0.017623770090491948
2004-10-19,0.017144825568348444
2004-10-20,0.017136107836332622
2004-10-21,0.01711105788234272
2004-10-22,0.017075622466863775
2004-10-23,0.017075628225137206
2004-10-24,0.01707551683154968
2004-10-25,0.017068863042055002
