date,absolute_value
2001-05-07,0.02475765405500754
2001-05-08,0.024781489435306
2001-05-09,0.024783368571925556
2001-05-10,0.024793149580464104
2001-05-11,0.025068897475727436
2001-05-12,0.025068897475727436
2001-05-13,0.025068897475727436
2001-05-14,0.025064505365574235
2001-05-15,0.025058500409197212
2001-05-16,0.025018995135740546
2001-05-17,0.024992107609783612
2001-05-18,0.02496906302905403
2001-05-19,0.02496906302905403
2001-05-20,0.02496906302905403
2001-05-21,0.025003624926032406
2001-05-22,0.025026134509978988
2001-05-23,0.025106251362797392
2001-05-24,0.02510813480507945
2001-05-25,0.02509248195984859
2001-05-26,0.02509248195984859
2001-05-27,0.02509248195984859
2001-05-28,0.025101472869089887
2001-05-29,0.02488711633822903
2001-05-30,0.024905549768318665
2001-05-31,0.02456118633448619
2001-06-01,0.024548428799631195
2001-06-02,0.024548428799631195
2001-06-03,0.024548428799631195
2001-06-04,0.024562616916416615
2001-06-05,0.024547741267228463
2001-06-06,0.024549473670739244
2001-06-07,0.024527444865704042
2001-06-08,0.02454099492357853
2001-06-09,0.02454099492357853
2001-06-10,0.02454099492357853
2001-06-11,0.02457163231572795
2001-06-12,0.02456021609470571
2001-06-13,0.024548556740095227
2001-06-14,0.024506031454118265
2001-06-15,0.024513703275259834
2001-06-16,0.024513703275259834
2001-06-17,0.024108996486523142
2001-06-18,0.024179669426942503
2001-06-19,0.024215929120856267
2001-06-20,0.02425277580201849
2001-06-21,0.024222921001438115
2001-06-22,0.02420817088195479
2001-06-23,0.02420817088195479
2001-06-24,0.02420817088195479
2001-06-25,0.02419533236831898
2001-06-26,0.02417375455511693
2001-06-27,0.024172470323524656
2001-06-28,0.024259379963199754
2001-06-29,0.02425385168817043
2001-06-30,0.02425385168817043
2001-07-01,0.02425385168817043
2001-07-02,0.024235272822563717
2001-07-03,0.024233606436804746
2001-07-04,0.024255138239646985
2001-07-05,0.024299951737506407
2001-07-06,0.024306783349450814
2001-07-07,0.024306783349450814
2001-07-08,0.024306783349450814
2001-07-09,0.024323892220430382
2001-07-10,0.02432322952473848
2001-07-11,0.024349443412450326
2001-07-12,0.02436346823520603
2001-07-13,0.024364229941233842
2001-07-14,0.024364229941233842
2001-07-15,0.024364229941233842
2001-07-16,0.02446338087565366
2001-07-17,0.02439688736960364
2001-07-18,0.02434546486825568
2001-07-19,0.024346157476086126
2001-07-20,0.024330337305388753
2001-07-21,0.024330337305388753
2001-07-22,0.024330337305388753
2001-07-23,0.024333689079282267
2001-07-24,0.024323170307747242
2001-07-25,0.02431035807245678
2001-07-26,0.02429975756570853
2001-07-27,0.024289536046969595
2001-07-28,0.024289536046969595
2001-07-29,0.024289536046969595
2001-07-30,0.02429544949747464
2001-07-31,0.024280905821055996
2001-08-01,0.02427253293358743
2001-08-02,0.024247940502340595
2001-08-03,0.02422828576785005
2001-08-04,0.02422828576785005
2001-08-05,0.02422828576785005
2001-08-06,0.02426135418317904
2001-08-07,0.024273150645053723
2001-08-08,0.024252815249245396
2001-08-09,0.024208693362847096
2001-08-10,0.024213244926057392
2001-08-11,0.024213244926057392
2001-08-12,0.024213244926057392
2001-08-13,0.024225654213578175
2001-08-14,0.024199493102720977
2001-08-15,0.02417226892894552
2001-08-16,0.024173816625973208
2001-08-17,0.02413195196861635
2001-08-18,0.02413195196861635
2001-08-19,0.02413195196861635
2001-08-20,0.024163492493201853
2001-08-21,0.024141264004179083
2001-08-22,0.02414741249669738
2001-08-23,0.02413091469276296
2001-08-24,0.024148433340669972
2001-08-25,0.024148433340669972
2001-08-26,0.024148433340669972
2001-08-27,0.024117387778515492
2001-08-28,0.024109085383775136
2001-08-29,0.02455431960681577
2001-08-30,0.024512617237699486
2001-08-31,0.024530466624360366
2001-09-01,0.024530466624360366
2001-09-02,0.024530466624360366
2001-09-03,0.024530343951733913
2001-09-04,0.024636189747468284
2001-09-05,0.02465079345254083
2001-09-06,0.024624964808751648
2001-09-07,0.024599656983006656
2001-09-08,0.024599656983006656
2001-09-09,0.024599656983006656
2001-09-10,0.02471689647799895
2001-09-11,0.024709434052619994
2001-09-12,0.024707447407955094
2001-09-13,0.025035232708721572
2001-09-14,0.02501195252892164
2001-09-15,0.02501195252892164
2001-09-16,0.02501195252892164
2001-09-17,0.025010285709850106
2001-09-18,0.025014399823192878
2001-09-19,0.025043260669309456
2001-09-20,0.02506507967427161
2001-09-21,0.02515374557468902
2001-09-22,0.02515374557468902
2001-09-23,0.02515374557468902
2001-09-24,0.025140882413104762
2001-09-25,0.025127642965131054
2001-09-26,0.025154772850756596
2001-09-27,0.025174450327958887
2001-09-28,0.025178770517149045
2001-09-29,0.024773941646768785
2001-09-30,0.024773941646768785
2001-10-01,0.02479591265651217
2001-10-02,0.02481425646045653
2001-10-03,0.024830750551077856
2001-10-04,0.025220665887847167
2001-10-05,0.025220933807504734
2001-10-06,0.025220933807504734
2001-10-07,0.025220933807504734
2001-10-08,0.025207799049853277
2001-10-09,0.025235986113246307
2001-10-10,0.025246215927264327
2001-10-11,0.025256507377207908
2001-10-12,0.025214690673468796
2001-10-13,0.025214690673468796
2001-10-14,0.025214690673468796
