date,absolute_value
2023-12-01,2.2193953724339046
2023-12-04,2.2268256373401094
2023-12-05,2.2242985273730644
2023-12-06,2.218676604364128
2023-12-07,2.206691879721032
2023-12-08,2.214860423699723
2023-12-11,2.2140324446129527
2023-12-12,2.215656148527055
2023-12-13,2.209237834996442
2023-12-14,2.2148905694988863
2023-12-15,2.2203614505612377
2023-12-18,2.2161485724994945
2023-12-19,2.213754271488285
2023-12-20,2.2214472860620904
2023-12-21,2.211149704000123
2023-12-22,2.216295249077977
2023-12-25,2.221979441704189
2023-12-26,2.215640617789191
2023-12-27,2.215334118501954
2023-12-28,2.2211619295544183
2023-12-29,2.2132799246016583
