date,absolute_value
2003-12-01,7.7552388169351545
2003-12-02,7.751596171153797
2003-12-03,7.665294518542338
2003-12-04,7.671111087574509
2003-12-05,7.658777446839983
2003-12-06,7.658777446839983
2003-12-07,7.658777446839983
2003-12-08,7.647199530194757
2003-12-09,7.638675138989986
2003-12-10,7.642299769058109
2003-12-11,7.646962051028974
2003-12-12,7.627004746131589
2003-12-13,7.627004746131589
2003-12-14,7.627004746131589
2003-12-15,7.631332454861437
2003-12-16,7.631188445462104
2003-12-17,7.494336527680416
2003-12-18,7.657162384369499
2003-12-19,7.672475883242733
2003-12-20,7.672475883242733
2003-12-21,7.753681554363699
2003-12-22,7.687680768294064
2003-12-23,7.683592406562661
2003-12-24,7.673351416145531
2003-12-25,7.673430826234304
2003-12-26,7.6751448301995735
2003-12-27,7.6751448301995735
2003-12-28,7.6751448301995735
2003-12-29,7.6648505800197535
2003-12-30,7.722670822891677
2003-12-31,7.777924054385562
2004-01-01,7.7812013872347645
2004-01-02,7.7107159058173185
2004-01-03,7.7107159058173185
2004-01-04,7.7107159058173185
2004-01-05,7.615143589015718
2004-01-06,7.618352210976355
2004-01-07,7.6586493209679904
2004-01-08,7.6649697278787645
2004-01-09,7.63694780602917
2004-01-10,7.63694780602917
2004-01-11,7.63694780602917
2004-01-12,7.655686002085532
2004-01-13,7.554762217960748
2004-01-14,7.694800589944665
2004-01-15,7.707875484916757
2004-01-16,7.719767116917193
2004-01-17,7.719767116917193
2004-01-18,7.719767116917193
2004-01-19,7.740852622523255
2004-01-20,7.717558268374357
2004-01-21,8.285759824468702
2004-01-22,8.295743648930102
2004-01-23,8.465295765068952
2004-01-24,8.465295765068952
2004-01-25,8.465295765068952
2004-01-26,8.355608735518427
2004-01-27,8.349577142653947
2004-01-28,8.32310862836195
2004-01-29,8.479748505739538
2004-01-30,8.494944949978565
2004-01-31,8.494944949978565
2004-02-01,8.494944949978565
2004-02-02,8.3860536522858
2004-02-03,8.231172911467466
2004-02-04,8.243214653477652
2004-02-05,8.332414459698914
2004-02-06,8.374417121323491
2004-02-07,8.374417121323491
2004-02-08,8.374417121323491
2004-02-09,8.295895623329594
2004-02-10,8.48219164995633
2004-02-11,8.469753317963189
2004-02-12,8.459194846512446
2004-02-13,8.451961031623409
2004-02-14,8.451961031623409
2004-02-15,8.451961031623409
2004-02-16,8.452553222612456
2004-02-17,8.333729907163175
2004-02-18,8.369808491079562
2004-02-19,8.341135163580013
2004-02-20,8.496689892605945
2004-02-21,8.496689892605945
2004-02-22,8.496689892605945
2004-02-23,8.388719414135482
2004-02-24,8.382583861096641
2004-02-25,8.468049744192195
2004-02-26,8.663257100051077
2004-02-27,8.55907960406579
2004-02-28,8.55907960406579
2004-02-29,8.55907960406579
2004-03-01,8.385413953996002
2004-03-02,8.55295920932406
2004-03-03,8.379515488806604
2004-03-04,8.716997251164576
2004-03-05,8.413406634941067
