datetime,open,high,low,close
2005-03-31,175,175,175,175
2005-04-04,175,175,175,175
2005-04-05,175,175,175,175
2005-07-25,180,180,180,180
2005-07-26,180,180,180,180
2005-10-18,190,190,190,190
2009-08-10,206.45000,206.45000,206.45000,206.45000
2009-08-11,205.95000,205.95000,205.95000,205.95000
2009-08-12,205.95000,205.95000,205.95000,205.95000
2009-08-13,206.45000,206.45000,206.45000,206.45000
2009-08-14,200,200,200,200
2009-08-17,200,200,200,200
2009-08-18,200,200,200,200
2009-08-19,200,200,200,200
2009-08-20,200,200,200,200
2009-08-21,206.70000,206.70000,206.70000,206.70000
2009-08-24,200,200,200,200
2009-08-25,200,200,200,200
2009-08-26,200,200,200,200
2009-08-27,200,200,200,200
2009-08-28,206.70000,206.70000,206.70000,206.70000
2009-08-31,200,200,200,200
2009-09-01,200,200,200,200
2009-09-02,200,200,200,200
2009-09-03,200,200,200,200
2009-09-04,206.45000,206.45000,206.45000,206.45000
2009-09-07,200,200,200,200
2009-09-08,200,200,200,200
2009-09-09,200,200,200,200
2009-09-10,200,200,200,200
2009-09-11,206.39999,206.39999,206.39999,206.39999
2009-09-14,200,200,200,200
2009-09-15,200,200,200,200
2009-09-16,200,200,200,200
2009-09-17,200,200,200,200
2009-09-18,206.70000,206.70000,206.70000,206.70000
2009-09-21,200,200,200,200
2009-09-22,200,200,200,200
2009-09-23,200,200,200,200
2009-09-24,200,200,200,200
2009-09-25,206.95000,206.95000,206.95000,206.95000
2009-09-29,206.45000,206.45000,206.45000,206.45000
2009-09-30,205.70000,205.70000,205.70000,205.70000
2009-10-01,206.20000,206.20000,206.20000,206.20000
2009-10-02,205.45000,205.45000,205.45000,205.45000
2009-10-08,205.70000,205.70000,205.70000,205.70000
2009-10-09,206.45000,206.45000,206.45000,206.45000
2009-10-12,205.95000,205.95000,205.95000,205.95000
2009-10-13,205.95000,205.95000,205.95000,205.95000
2009-10-14,205.95000,205.95000,205.95000,205.95000
2009-10-15,204.20000,204.20000,204.20000,204.20000
2009-10-16,205.70000,205.70000,205.70000,205.70000
2009-10-19,206.20000,206.20000,205.70000,205.70000
2009-10-21,206.45000,206.45000,206.45000,206.45000
2009-10-22,205.95000,205.95000,205.95000,205.95000
2009-10-23,205.95000,205.95000,205.95000,205.95000
2009-10-27,206.45000,206.45000,206.45000,206.45000
2009-10-28,206.45000,206.45000,206.45000,206.45000
2009-10-29,206.45000,206.45000,206.45000,206.45000
2009-10-30,205.95000,205.95000,205.95000,205.95000
2009-11-02,205.95000,205.95000,205.95000,205.95000
2009-11-03,204.95000,204.95000,204.95000,204.95000
2009-11-04,206.20000,206.20000,206.20000,206.20000
2009-11-05,206.45000,206.45000,206.45000,206.45000
2009-11-06,205.95000,205.95000,205.95000,205.95000
2009-11-09,204.70000,204.70000,204.70000,204.70000
2009-11-10,206.70000,206.70000,206.70000,206.70000
2009-11-11,206.45000,206.45000,206.45000,206.45000
2009-11-12,205.70000,205.70000,205.70000,205.70000
2009-11-13,205.70000,205.70000,205.70000,205.70000
2009-11-17,205.95000,205.95000,205.95000,205.95000
2009-11-18,205.95000,205.95000,205.95000,205.95000
2009-11-19,205.70000,205.70000,205.70000,205.70000
2009-11-20,205.70000,205.70000,205.70000,205.70000
2009-11-27,204,204,204,204
2009-12-01,206.20000,206.20000,206.20000,206.20000
2009-12-02,205.95000,205.95000,205.95000,205.95000
2009-12-08,206.20000,206.20000,206.20000,206.20000
2009-12-09,205.95000,205.95000,205.95000,205.95000
2009-12-10,205.45000,205.45000,205.45000,205.45000
2009-12-11,203.75,203.75,203.75,203.75
2009-12-15,205.45000,205.45000,205.45000,205.45000
2009-12-16,205.45000,205.45000,205.45000,205.45000
2009-12-17,205.39999,205.39999,205.39999,205.39999
2009-12-18,205.70000,205.70000,205.70000,205.70000
2009-12-22,204.95000,204.95000,204.95000,204.95000
2009-12-23,204.95000,204.95000,204.95000,204.95000
2009-12-24,205.45000,205.45000,205.45000,205.45000
2009-12-31,205.20000,205.20000,205.20000,205.20000
2010-01-07,205.20000,205.20000,205.20000,205.20000
2010-01-08,206.20000,206.20000,206.20000,206.20000
2010-01-13,205.95000,205.95000,205.95000,205.95000
2010-01-14,205.45000,205.45000,205.45000,205.45000
2010-01-15,205.95000,205.95000,205.95000,205.95000
2010-01-22,205.20000,205.20000,205.20000,205.20000
2010-01-26,205.20000,205.20000,205.20000,205.20000
2010-01-27,205.70000,205.70000,205.70000,205.70000
2010-01-28,205.45000,205.45000,205.45000,205.45000
2010-01-29,205.95000,205.95000,205.95000,205.95000
2010-02-01,205.95000,205.95000,205.95000,205.95000
2010-02-03,205.45000,205.45000,205.45000,205.45000
2010-02-04,205.45000,205.45000,205.45000,205.45000
2010-02-05,205.45000,205.45000,205.45000,205.45000
2010-02-08,206.20000,206.20000,206.20000,206.20000
2010-02-10,205.45000,205.45000,205.45000,205.45000
2010-02-11,206.45000,206.45000,206.45000,206.45000
2010-02-12,205.70000,205.70000,205.70000,205.70000
2010-02-15,206.20000,206.20000,206.20000,206.20000
2010-02-25,205.70000,205.70000,205.70000,205.70000
