datetime,open,high,low,close
2014-08-20,0.85049999,0.85299999,0.84420002,0.85210001
2014-08-21,0.85119998,0.85390002,0.84829998,0.85329998
2014-08-22,0.85280001,0.85390002,0.84950000,0.85380000
2014-08-25,0.85320002,0.85579997,0.84859997,0.85170001
2014-08-26,0.85130000,0.85369998,0.84990001,0.85369998
2014-08-27,0.85320002,0.85380000,0.84969997,0.85170001
2014-08-28,0.85130000,0.85219997,0.84930003,0.85110003
2014-08-29,0.85070002,0.85240000,0.84909999,0.85049999
2014-09-01,0.85030001,0.85110003,0.84780002,0.85020000
2014-09-02,0.84990001,0.85759997,0.84880000,0.85699999
2014-09-03,0.85650003,0.85879999,0.85509998,0.85750002
2014-09-04,0.85699999,0.86449999,0.85630000,0.86430001
2014-09-05,0.86390001,0.86690003,0.86330003,0.86460000
2014-09-08,0.87099999,0.87739998,0.86879998,0.87699997
2014-09-09,0.87629998,0.87959999,0.87180001,0.87690002
2014-09-10,0.87620002,0.87949997,0.86930001,0.87080002
2014-09-11,0.87029999,0.87220001,0.86710000,0.86849999
2014-09-12,0.86799997,0.87120003,0.86559999,0.86780000
2014-09-15,0.86699998,0.87040001,0.86619997,0.86960000
2014-09-16,0.86909997,0.87360001,0.86489999,0.86720002
2014-09-17,0.86650002,0.86870003,0.86229998,0.86720002
2014-09-18,0.86669999,0.86879998,0.85960001,0.86049998
2014-09-19,0.86009997,0.86680001,0.85360003,0.86650002
2014-09-22,0.86600000,0.86659998,0.86189997,0.86280000
2014-09-23,0.86229998,0.86600000,0.85900003,0.86100000
2014-09-24,0.86059999,0.86420000,0.85820001,0.86290002
2014-09-25,0.86220002,0.86619997,0.86189997,0.86400002
2014-09-26,0.86320001,0.86890000,0.86250001,0.86780000
2014-09-29,0.86680001,0.86960000,0.86549997,0.86799997
2014-09-30,0.86739999,0.87239999,0.86519998,0.86979997
2014-10-01,0.86919999,0.87290001,0.86739999,0.87150002
2014-10-02,0.87099999,0.87559998,0.86739999,0.87379998
2014-10-03,0.87320000,0.88419998,0.87230003,0.88349998
2014-10-06,0.88330001,0.88499999,0.87559998,0.87699997
2014-10-07,0.87650001,0.88020003,0.87400001,0.87629998
2014-10-08,0.87580001,0.87989998,0.87110001,0.87239999
2014-10-09,0.87180001,0.87610000,0.86839998,0.87519997
2014-10-10,0.87480003,0.88129997,0.87390000,0.87750000
2014-10-13,0.87690002,0.87860000,0.87430000,0.87639999
2014-10-14,0.87580001,0.88700002,0.87470001,0.88630003
2014-10-15,0.88569999,0.88819999,0.87629998,0.87989998
2014-10-16,0.87930000,0.88380003,0.87440002,0.87570000
2014-10-17,0.875,0.87889999,0.87290001,0.87660003
2014-10-20,0.87589997,0.87669998,0.86909997,0.87159997
2014-10-21,0.87080002,0.87840003,0.86870003,0.87480003
2014-10-22,0.87169999,0.88110000,0.87050003,0.87769997
2014-10-23,0.87699997,0.88080001,0.87550002,0.87800002
2014-10-24,0.87730002,0.87970001,0.87360001,0.87629998
2014-10-27,0.87550002,0.87709999,0.87129998,0.87390000
2014-10-28,0.87320000,0.87589997,0.86930001,0.87459999
2014-10-29,0.87390000,0.88290000,0.86989999,0.88230002
2014-10-30,0.88169998,0.88510001,0.87769997,0.88330001
2014-10-31,0.88260001,0.88690001,0.88180000,0.88370001
2014-11-03,0.88419998,0.88770002,0.87779999,0.88510001
2014-11-04,0.88459998,0.88650000,0.87949997,0.88520002
2014-11-05,0.88470000,0.89300001,0.88360000,0.88739997
2014-11-06,0.88679999,0.89080000,0.88319999,0.89010000
2014-11-07,0.88959998,0.89249998,0.88599998,0.88810003
2014-11-10,0.88690001,0.89069998,0.88470000,0.88980001
2014-11-11,0.88840002,0.89039999,0.88480002,0.88679999
2014-11-12,0.88609999,0.89560002,0.88279998,0.89520001
2014-11-13,0.89459997,0.90039998,0.89300001,0.89920002
2014-11-14,0.89850003,0.90579998,0.89840001,0.90350002
2014-11-17,0.90280002,0.90640002,0.89910001,0.90579998
2014-11-18,0.90509999,0.90640002,0.89859998,0.90359998
2014-11-19,0.90300000,0.90619999,0.89870000,0.90210003
2014-11-20,0.90160000,0.90509999,0.89880002,0.90210003
2014-11-21,0.90170002,0.90600002,0.90030003,0.90490001
2014-11-24,0.90410000,0.90660000,0.90149999,0.90270001
2014-11-25,0.90200001,0.90600002,0.90060002,0.90319997
2014-11-26,0.90270001,0.90499997,0.89700001,0.89840001
2014-11-27,0.89780003,0.90280002,0.89590001,0.90160000
2014-11-28,0.90100002,0.90880001,0.90060002,0.90660000
2014-12-01,0.90590000,0.91030002,0.89940000,0.90200001
2014-12-02,0.90130001,0.90770000,0.90060002,0.90730000
2014-12-03,0.90670002,0.90840000,0.90189999,0.90439999
2014-12-04,0.90380001,0.90740001,0.90189999,0.90590000
2014-12-05,0.90520000,0.91299999,0.90399998,0.91159999
2014-12-08,0.91000003,0.91289997,0.89780003,0.89990002
2014-12-09,0.89920002,0.90210003,0.89560002,0.90020001
2014-12-10,0.89969999,0.90179998,0.89620000,0.89859998
2014-12-11,0.89800000,0.90259999,0.89569998,0.89840001
2014-12-12,0.89789999,0.90069997,0.89230001,0.89929998
2014-12-15,0.89870000,0.90740001,0.89719999,0.90530002
2014-12-16,0.90469998,0.90590000,0.89150000,0.89429998
2014-12-17,0.89359999,0.90600002,0.89200002,0.90410000
2014-12-18,0.90340000,0.90619999,0.88900000,0.89050001
2014-12-19,0.88910002,0.90289998,0.88840002,0.90120000
2014-12-22,0.89999998,0.90420002,0.89800000,0.90319997
2014-12-23,0.90240002,0.90730000,0.89740002,0.90530002
2014-12-24,0.90469998,0.90840000,0.90310001,0.90560001
2014-12-25,0.90420002,0.90730000,0.90390003,0.90730000
2014-12-26,0.90679997,0.90740001,0.90499997,0.90649998
2014-12-29,0.90520000,0.91119999,0.90410000,0.91060001
2014-12-30,0.90990001,0.91149998,0.90490001,0.90799999
2014-12-31,0.90730000,0.90880001,0.90319997,0.90829998
2015-01-01,0.90750003,0.91009998,0.90189999,0.91009998
2015-01-02,0.90719998,0.91949999,0.90380001,0.91949999
2015-01-05,0.91750002,0.92720002,0.91689998,0.92409998
2015-01-06,0.92339998,0.93099999,0.92189997,0.93030000
2015-01-07,0.92949998,0.93690002,0.92930001,0.93300003
2015-01-08,0.93229997,0.93769997,0.93180001,0.93440002
