datetime,open,high,low,close
1982-01-04,1.18660,1.18660,1.18660,1.18660
1982-01-05,1.18950,1.18950,1.18950,1.18950
1982-01-06,1.18630,1.18630,1.18630,1.18630
1982-01-07,1.18760,1.18760,1.18760,1.18760
1982-01-08,1.18630,1.18630,1.18630,1.18630
1982-01-11,1.18970,1.18970,1.18970,1.18970
1982-01-12,1.19120,1.19120,1.19120,1.19120
1982-01-13,1.19080,1.19080,1.19080,1.19080
1982-01-14,1.19410,1.19410,1.19410,1.19410
1982-01-15,1.19460,1.19460,1.19460,1.19460
1982-01-18,1.19560,1.19560,1.19560,1.19560
1982-01-19,1.19380,1.19380,1.19380,1.19380
1982-01-20,1.19460,1.19460,1.19460,1.19460
1982-01-21,1.19100,1.19100,1.19100,1.19100
1982-01-22,1.19450,1.19450,1.19450,1.19450
1982-01-25,1.19840,1.19840,1.19840,1.19840
1982-01-26,1.19490,1.19490,1.19490,1.19490
1982-01-27,1.19690,1.19690,1.19690,1.19690
1982-01-28,1.19800,1.19800,1.19800,1.19800
1982-01-29,1.19800,1.19800,1.19800,1.19800
1982-02-01,1.20160,1.20160,1.20160,1.20160
1982-02-02,1.20670,1.20670,1.20670,1.20670
1982-02-03,1.20740,1.20740,1.20740,1.20740
1982-02-04,1.20480,1.20480,1.20480,1.20480
1982-02-05,1.20580,1.20580,1.20580,1.20580
1982-02-08,1.20870,1.20870,1.20870,1.20870
1982-02-09,1.21680,1.21680,1.21680,1.21680
1982-02-10,1.21440,1.21440,1.21440,1.21440
1982-02-11,1.20980,1.20980,1.20980,1.20980
1982-02-16,1.21850,1.21850,1.21850,1.21850
1982-02-17,1.21820,1.21820,1.21820,1.21820
1982-02-18,1.21460,1.21460,1.21460,1.21460
1982-02-19,1.21680,1.21680,1.21680,1.21680
1982-02-22,1.21640,1.21640,1.21640,1.21640
1982-02-23,1.22070,1.22070,1.22070,1.22070
1982-02-24,1.22030,1.22030,1.22030,1.22030
1982-02-25,1.22160,1.22160,1.22160,1.22160
1982-02-26,1.22900,1.22900,1.22900,1.22900
1982-03-01,1.22780,1.22780,1.22780,1.22780
1982-03-02,1.22530,1.22530,1.22530,1.22530
1982-03-03,1.22490,1.22490,1.22490,1.22490
1982-03-04,1.21910,1.21910,1.21910,1.21910
1982-03-05,1.21260,1.21260,1.21260,1.21260
1982-03-08,1.21360,1.21360,1.21360,1.21360
1982-03-09,1.21230,1.21230,1.21230,1.21230
1982-03-10,1.21270,1.21270,1.21270,1.21270
